Lần cuối,Mở,Cao,Thấp,% Thay đổi,Lần cuối 1,% Thay đổi 1,Lần cuối 3,Lần cuối 7,MA 7,MA 30,Std dev 7,RSI 14,Ngày thứ,Tháng thứ,Quý thứ,Năm thứ,Ngày,Target
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10981.0,10987.0,10982.4,2.6457513110645907,100.0,5,9,3,1994,1994-09-03,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10981.0,10988.0,10982.633333333333,0.0,100.0,6,9,3,1994,1994-09-04,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10982.866666666667,0.0,100.0,0,9,3,1994,1994-09-05,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10983.1,0.0,100.0,1,9,3,1994,1994-09-06,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10983.333333333334,0.0,100.0,2,9,3,1994,1994-09-07,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10983.566666666668,0.0,100.0,3,9,3,1994,1994-09-08,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10983.8,0.0,100.0,4,9,3,1994,1994-09-09,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10984.033333333333,0.0,100.0,5,9,3,1994,1994-09-10,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10984.266666666666,0.0,100.0,6,9,3,1994,1994-09-11,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10984.5,0.0,50.0,0,9,3,1994,1994-09-12,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10984.733333333334,0.0,50.0,1,9,3,1994,1994-09-13,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10984.966666666667,0.0,50.0,2,9,3,1994,1994-09-14,10988.0
10988.0,10988.0,10988.0,10988.0,0.0,10988.0,0.0,10988.0,10988.0,10988.0,10985.2,0.0,50.0,3,9,3,1994,1994-09-15,10982.0
10982.0,10982.0,10982.0,10982.0,-0.05,10988.0,0.0,10988.0,10988.0,10987.142857142857,10985.233333333334,2.267786838055306,0.0,4,9,3,1994,1994-09-16,10982.0
10982.0,10982.0,10982.0,10982.0,0.0,10982.0,-0.05,10988.0,10988.0,10986.285714285714,10985.266666666666,2.927700218845474,0.0,5,9,3,1994,1994-09-17,10982.0
10982.0,10982.0,10982.0,10982.0,0.0,10982.0,0.0,10988.0,10988.0,10985.42857142857,10985.3,3.20713490294887,0.0,6,9,3,1994,1994-09-18,10982.0
10982.0,10982.0,10982.0,10982.0,0.0,10982.0,0.0,10982.0,10988.0,10984.57142857143,10985.333333333334,3.20713490294887,0.0,0,9,3,1994,1994-09-19,10994.0
10994.0,10994.0,10994.0,10994.0,0.11,10982.0,0.0,10982.0,10988.0,10985.42857142857,10985.766666666666,4.7207747548167,66.66666666666666,1,9,3,1994,1994-09-20,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.11,10982.0,10988.0,10986.285714285714,10986.2,5.707138387268119,66.66666666666666,2,9,3,1994,1994-09-21,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10982.0,10988.0,10987.142857142857,10986.633333333333,6.41426980589826,66.66666666666666,3,9,3,1994,1994-09-22,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10982.0,10988.857142857143,10987.066666666668,6.41426980589826,66.66666666666666,4,9,3,1994,1994-09-23,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10982.0,10990.57142857143,10987.5,5.855400437691206,66.66666666666666,5,9,3,1994,1994-09-24,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10982.0,10992.285714285714,10987.933333333332,4.535573676110612,66.66666666666666,6,9,3,1994,1994-09-25,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10982.0,10994.0,10988.366666666667,0.0,66.66666666666666,0,9,3,1994,1994-09-26,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10988.8,0.0,66.66666666666666,1,9,3,1994,1994-09-27,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10989.0,0.0,66.66666666666666,2,9,3,1994,1994-09-28,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10989.2,0.0,66.66666666666666,3,9,3,1994,1994-09-29,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10989.4,0.0,100.0,4,9,3,1994,1994-09-30,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10989.6,0.0,100.0,5,10,4,1994,1994-10-01,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10989.8,0.0,100.0,6,10,4,1994,1994-10-02,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10990.0,0.0,100.0,0,10,4,1994,1994-10-03,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10990.2,0.0,50.0,1,10,4,1994,1994-10-04,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10990.4,0.0,50.0,2,10,4,1994,1994-10-05,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10990.6,0.0,50.0,3,10,4,1994,1994-10-06,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10990.8,0.0,50.0,4,10,4,1994,1994-10-07,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10991.0,0.0,50.0,5,10,4,1994,1994-10-08,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10991.2,0.0,50.0,6,10,4,1994,1994-10-09,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10991.4,0.0,50.0,0,10,4,1994,1994-10-10,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10991.6,0.0,50.0,1,10,4,1994,1994-10-11,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10991.8,0.0,50.0,2,10,4,1994,1994-10-12,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10992.0,0.0,50.0,3,10,4,1994,1994-10-13,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10992.2,0.0,50.0,4,10,4,1994,1994-10-14,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10992.4,0.0,50.0,5,10,4,1994,1994-10-15,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10992.8,0.0,50.0,6,10,4,1994,1994-10-16,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10993.2,0.0,50.0,0,10,4,1994,1994-10-17,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10993.6,0.0,50.0,1,10,4,1994,1994-10-18,10994.0
10994.0,10994.0,10994.0,10994.0,0.0,10994.0,0.0,10994.0,10994.0,10994.0,10994.0,0.0,50.0,2,10,4,1994,1994-10-19,10999.0
10999.0,10999.0,10999.0,10999.0,0.05,10994.0,0.0,10994.0,10994.0,10994.714285714286,10994.166666666666,1.8898223650460215,100.0,3,10,4,1994,1994-10-20,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.05,10994.0,10994.0,10995.42857142857,10994.333333333334,2.4397501823709926,100.0,4,10,4,1994,1994-10-21,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10994.0,10994.0,10996.142857142857,10994.5,2.672612419123555,100.0,5,10,4,1994,1994-10-22,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10999.0,10994.0,10996.857142857143,10994.666666666666,2.6726124191230283,100.0,6,10,4,1994,1994-10-23,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10999.0,10994.0,10997.57142857143,10994.833333333334,2.4397501823692616,100.0,0,10,4,1994,1994-10-24,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10999.0,10994.0,10998.285714285714,10995.0,1.8898223650422972,100.0,1,10,4,1994,1994-10-25,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10999.0,10994.0,10999.0,10995.166666666666,0.0,100.0,2,10,4,1994,1994-10-26,10999.0
10999.0,10999.0,10999.0,10999.0,0.0,10999.0,0.0,10999.0,10999.0,10999.0,10995.333333333334,0.0,100.0,3,10,4,1994,1994-10-27,11002.0
11002.0,11002.0,11002.0,11002.0,0.03,10999.0,0.0,10999.0,10999.0,10999.42857142857,10995.6,1.133893419017674,100.0,4,10,4,1994,1994-10-28,11002.0
11002.0,11002.0,11002.0,11002.0,0.0,11002.0,0.03,10999.0,10999.0,10999.857142857143,10995.866666666667,1.4638501094138794,100.0,5,10,4,1994,1994-10-29,11002.0
11002.0,11002.0,11002.0,11002.0,0.0,11002.0,0.0,10999.0,10999.0,11000.285714285714,10996.133333333333,1.6035674514653901,100.0,6,10,4,1994,1994-10-30,11002.0
11002.0,11002.0,11002.0,11002.0,0.0,11002.0,0.0,11002.0,10999.0,11000.714285714286,10996.4,1.6035674514644789,100.0,0,10,4,1994,1994-10-31,11004.0
11004.0,11004.0,11004.0,11004.0,0.02,11002.0,0.0,11002.0,10999.0,11001.42857142857,10996.733333333334,1.8126539343396992,100.0,1,11,4,1994,1994-11-01,11004.0
11004.0,11004.0,11004.0,11004.0,0.0,11004.0,0.02,11002.0,10999.0,11002.142857142857,10997.066666666668,1.6761634196828987,100.0,2,11,4,1994,1994-11-02,11009.0
11009.0,11009.0,11009.0,11009.0,0.05,11004.0,0.0,11002.0,10999.0,11003.57142857143,10997.566666666668,2.5727509827038,100.0,3,11,4,1994,1994-11-03,11010.0
11010.0,11010.0,11010.0,11010.0,0.01,11009.0,0.05,11004.0,11002.0,11004.714285714286,10998.1,3.401680257076326,100.0,4,11,4,1994,1994-11-04,11010.0
11010.0,11010.0,11010.0,11010.0,0.0,11010.0,0.01,11004.0,11002.0,11005.857142857143,10998.633333333333,3.6709931185093354,100.0,5,11,4,1994,1994-11-05,11010.0
11010.0,11010.0,11010.0,11010.0,0.0,11010.0,0.0,11009.0,11002.0,11007.0,10999.166666666666,3.511884584277444,100.0,6,11,4,1994,1994-11-06,11010.0
11010.0,11010.0,11010.0,11010.0,0.0,11010.0,0.0,11010.0,11002.0,11008.142857142857,10999.7,2.853569193625549,100.0,0,11,4,1994,1994-11-07,11010.0
11010.0,11010.0,11010.0,11010.0,0.0,11010.0,0.0,11010.0,11004.0,11009.0,11000.233333333334,2.236067977489331,100.0,1,11,4,1994,1994-11-08,11010.0
11010.0,11010.0,11010.0,11010.0,0.0,11010.0,0.0,11010.0,11004.0,11009.857142857143,11000.766666666666,0.37796447295112406,100.0,2,11,4,1994,1994-11-09,11015.0
11015.0,11015.0,11015.0,11015.0,0.05,11010.0,0.0,11010.0,11009.0,11010.714285714286,11001.466666666667,1.8898223650352832,100.0,3,11,4,1994,1994-11-10,11015.0
11015.0,11015.0,11015.0,11015.0,0.0,11015.0,0.05,11010.0,11010.0,11011.42857142857,11002.166666666666,2.4397501823632517,100.0,4,11,4,1994,1994-11-11,11015.0
11015.0,11015.0,11015.0,11015.0,0.0,11015.0,0.0,11010.0,11010.0,11012.142857142857,11002.866666666667,2.6726124191170153,100.0,5,11,4,1994,1994-11-12,11015.0
11015.0,11015.0,11015.0,11015.0,0.0,11015.0,0.0,11015.0,11010.0,11012.857142857143,11003.566666666668,2.6726124191170153,100.0,6,11,4,1994,1994-11-13,11015.0
11015.0,11015.0,11015.0,11015.0,0.0,11015.0,0.0,11015.0,11010.0,11013.57142857143,11004.266666666666,2.4397501823632517,100.0,0,11,4,1994,1994-11-14,11020.0
11020.0,11020.0,11020.0,11020.0,0.05,11015.0,0.0,11015.0,11010.0,11015.0,11005.133333333333,2.8867513459405987,100.0,1,11,4,1994,1994-11-15,11020.0
11020.0,11020.0,11020.0,11020.0,0.0,11020.0,0.05,11015.0,11010.0,11016.42857142857,11006.0,2.4397501823609438,100.0,2,11,4,1994,1994-11-16,11024.0
11024.0,11024.0,11024.0,11024.0,0.04,11020.0,0.0,11015.0,11015.0,11017.714285714286,11007.0,3.6384193323525804,100.0,3,11,4,1994,1994-11-17,11024.0
11024.0,11024.0,11024.0,11024.0,0.0,11024.0,0.04,11020.0,11015.0,11019.0,11008.0,4.082482904630652,100.0,4,11,4,1994,1994-11-18,11024.0
11024.0,11024.0,11024.0,11024.0,0.0,11024.0,0.0,11020.0,11015.0,11020.285714285714,11008.833333333334,4.029651999618103,100.0,5,11,4,1994,1994-11-19,11024.0
11024.0,11024.0,11024.0,11024.0,0.0,11024.0,0.0,11024.0,11015.0,11021.57142857143,11009.666666666666,3.457221565406046,100.0,6,11,4,1994,1994-11-20,11024.0
11024.0,11024.0,11024.0,11024.0,0.0,11024.0,0.0,11024.0,11015.0,11022.857142857143,11010.5,1.9518001458778704,100.0,0,11,4,1994,1994-11-21,11027.0
11027.0,11027.0,11027.0,11027.0,0.03,11024.0,0.0,11024.0,11020.0,11023.857142857143,11011.433333333332,2.0354009783777984,100.0,1,11,4,1994,1994-11-22,11027.0
11027.0,11027.0,11027.0,11027.0,0.0,11027.0,0.03,11024.0,11020.0,11024.857142857143,11012.366666666667,1.463850109396791,100.0,2,11,4,1994,1994-11-23,11030.0
11030.0,11030.0,11030.0,11030.0,0.03,11027.0,0.0,11024.0,11024.0,11025.714285714286,11013.4,2.3603873773920987,100.0,3,11,4,1994,1994-11-24,11032.0
11032.0,11032.0,11032.0,11032.0,0.02,11030.0,0.03,11027.0,11024.0,11026.857142857143,11014.5,3.1847852585033247,100.0,4,11,4,1994,1994-11-25,11032.0
11032.0,11032.0,11032.0,11032.0,0.0,11032.0,0.02,11027.0,11024.0,11028.0,11015.6,3.415650255308464,100.0,5,11,4,1994,1994-11-26,11032.0
11032.0,11032.0,11032.0,11032.0,0.0,11032.0,0.0,11030.0,11024.0,11029.142857142857,11016.6,3.1847852585033247,100.0,6,11,4,1994,1994-11-27,11032.0
11032.0,11032.0,11032.0,11032.0,0.0,11032.0,0.0,11032.0,11024.0,11030.285714285714,11017.6,2.3603873773920987,100.0,0,11,4,1994,1994-11-28,11032.0
11032.0,11032.0,11032.0,11032.0,0.0,11032.0,0.0,11032.0,11027.0,11031.0,11018.6,1.914854215493074,100.0,1,11,4,1994,1994-11-29,11032.0
11032.0,11032.0,11032.0,11032.0,0.0,11032.0,0.0,11032.0,11027.0,11031.714285714286,11019.6,0.7559289459709291,100.0,2,11,4,1994,1994-11-30,11035.0
11035.0,11035.0,11035.0,11035.0,0.03,11032.0,0.0,11032.0,11030.0,11032.42857142857,11020.633333333333,1.1338934189969339,100.0,3,12,4,1994,1994-12-01,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.03,11032.0,11032.0,11032.857142857143,11021.666666666666,1.4638501093989678,100.0,4,12,4,1994,1994-12-02,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11032.0,11032.0,11033.285714285714,11022.533333333333,1.6035674514528313,100.0,5,12,4,1994,1994-12-03,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11035.0,11032.0,11033.714285714286,11023.366666666667,1.6035674514528313,100.0,6,12,4,1994,1994-12-04,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11035.0,11032.0,11034.142857142857,11024.2,1.4638501093989678,100.0,0,12,4,1994,1994-12-05,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11035.0,11032.0,11034.57142857143,11025.033333333333,1.1338934189969339,100.0,1,12,4,1994,1994-12-06,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11035.0,11032.0,11035.0,11025.866666666667,0.0,100.0,2,12,4,1994,1994-12-07,11038.0
11038.0,11038.0,11038.0,11038.0,0.03,11035.0,0.0,11035.0,11035.0,11035.42857142857,11026.8,1.1338934189969339,100.0,3,12,4,1994,1994-12-08,11038.0
11038.0,11038.0,11038.0,11038.0,0.0,11038.0,0.03,11035.0,11035.0,11035.857142857143,11027.733333333334,1.4638501093989678,100.0,4,12,4,1994,1994-12-09,11038.0
11038.0,11038.0,11038.0,11038.0,0.0,11038.0,0.0,11035.0,11035.0,11036.285714285714,11028.5,1.6035674514528313,100.0,5,12,4,1994,1994-12-10,11038.0
11038.0,11038.0,11038.0,11038.0,0.0,11038.0,0.0,11038.0,11035.0,11036.714285714286,11029.266666666666,1.6035674514528313,100.0,6,12,4,1994,1994-12-11,11037.0
11037.0,11037.0,11037.0,11037.0,-0.01,11038.0,0.0,11038.0,11035.0,11037.0,11030.0,1.4142135623484113,85.71428571428571,0,12,4,1994,1994-12-12,11037.0
11037.0,11037.0,11037.0,11037.0,0.0,11037.0,-0.01,11038.0,11035.0,11037.285714285714,11030.733333333334,1.1126972804969557,85.71428571428571,1,12,4,1994,1994-12-13,11037.0
11037.0,11037.0,11037.0,11037.0,0.0,11037.0,0.0,11038.0,11035.0,11037.57142857143,11031.466666666667,0.5345224837586641,85.71428571428571,2,12,4,1994,1994-12-14,11042.0
11042.0,11042.0,11042.0,11042.0,0.05,11037.0,0.0,11037.0,11038.0,11038.142857142857,11032.2,1.7728105208359544,88.88888888888889,3,12,4,1994,1994-12-15,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.05,11037.0,11038.0,11038.714285714286,11032.933333333332,2.2886885410701754,88.88888888888889,4,12,4,1994,1994-12-16,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11037.0,11038.0,11039.285714285714,11033.533333333333,2.563479777833328,88.88888888888889,5,12,4,1994,1994-12-17,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11038.0,11039.857142857143,11034.133333333333,2.6726124191114957,88.88888888888889,6,12,4,1994,1994-12-18,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11037.0,11040.57142857143,11034.733333333334,2.439750182357205,88.88888888888889,0,12,4,1994,1994-12-19,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11037.0,11041.285714285714,11035.333333333334,1.889822365027477,88.88888888888889,1,12,4,1994,1994-12-20,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11037.0,11042.0,11035.933333333332,0.0,88.88888888888889,2,12,4,1994,1994-12-21,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11042.0,11042.0,11036.433333333332,0.0,83.33333333333333,3,12,4,1994,1994-12-22,11043.0
11043.0,11043.0,11043.0,11043.0,0.01,11042.0,0.0,11042.0,11042.0,11042.142857142857,11036.966666666667,0.37796447291209356,85.71428571428571,4,12,4,1994,1994-12-23,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.01,11042.0,11042.0,11042.285714285714,11037.4,0.4879500363986204,85.71428571428571,5,12,4,1994,1994-12-24,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.0,11042.0,11042.0,11042.42857142857,11037.766666666666,0.5345224837551049,85.71428571428571,6,12,4,1994,1994-12-25,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.0,11043.0,11042.0,11042.57142857143,11038.133333333333,0.5345224837541933,100.0,0,12,4,1994,1994-12-26,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.0,11043.0,11042.0,11042.714285714286,11038.5,0.48795003639599466,100.0,1,12,4,1994,1994-12-27,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.0,11043.0,11042.0,11042.857142857143,11038.866666666667,0.3779644729072142,100.0,2,12,4,1994,1994-12-28,11045.0
11045.0,11045.0,11045.0,11045.0,0.02,11043.0,0.0,11043.0,11042.0,11043.285714285714,11039.3,0.7559289459664167,100.0,3,12,4,1994,1994-12-29,11042.0
11042.0,11042.0,11042.0,11042.0,-0.03,11045.0,0.02,11043.0,11043.0,11043.142857142857,11039.633333333333,0.8997354107990618,50.0,4,12,4,1994,1994-12-30,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,-0.03,11043.0,11043.0,11043.0,11039.866666666667,0.9999999999612152,50.0,5,12,4,1994,1994-12-31,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11045.0,11043.0,11042.857142857143,11040.1,1.0690449676137013,50.0,6,1,1,1995,1995-01-01,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11043.0,11042.714285714286,11040.333333333334,1.112697280494117,50.0,0,1,1,1995,1995-01-02,11042.0
11042.0,11042.0,11042.0,11042.0,0.0,11042.0,0.0,11042.0,11043.0,11042.57142857143,11040.566666666668,1.1338934189944412,50.0,1,1,1,1995,1995-01-03,11040.0
11040.0,11040.0,11040.0,11040.0,-0.02,11042.0,0.0,11042.0,11043.0,11042.142857142857,11040.733333333334,1.463850109398139,37.5,2,1,1,1995,1995-01-04,11040.0
11040.0,11040.0,11040.0,11040.0,0.0,11040.0,-0.02,11042.0,11045.0,11041.42857142857,11040.9,0.9759000729149444,37.5,3,1,1,1995,1995-01-05,11035.0
11035.0,11035.0,11035.0,11035.0,-0.05,11040.0,0.0,11042.0,11042.0,11040.42857142857,11040.9,2.5727509827018977,16.666666666666657,4,1,1,1995,1995-01-06,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,-0.05,11040.0,11042.0,11039.42857142857,11040.8,3.154739442860095,16.666666666666657,5,1,1,1995,1995-01-07,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11040.0,11042.0,11038.42857142857,11040.7,3.3094381626415283,16.666666666666657,6,1,1,1995,1995-01-08,11035.0
11035.0,11035.0,11035.0,11035.0,0.0,11035.0,0.0,11035.0,11042.0,11037.42857142857,11040.6,3.101458950079192,16.666666666666657,0,1,1,1995,1995-01-09,11040.0
11040.0,11040.0,11040.0,11040.0,0.05,11035.0,0.0,11035.0,11042.0,11037.142857142857,11040.666666666666,2.672612419120946,41.17647058823529,1,1,1,1995,1995-01-10,11045.0
11045.0,11045.0,11045.0,11045.0,0.05,11040.0,0.05,11035.0,11040.0,11037.857142857143,11040.933333333332,3.933978962344085,54.54545454545455,2,1,1,1995,1995-01-11,11048.0
11048.0,11048.0,11048.0,11048.0,0.03,11045.0,0.05,11035.0,11040.0,11039.0,11041.3,5.507570547283058,56.52173913043478,3,1,1,1995,1995-01-12,11046.0
11046.0,11046.0,11046.0,11046.0,-0.02,11048.0,0.03,11040.0,11035.0,11040.57142857143,11041.6,5.740416444155625,59.09090909090909,4,1,1,1995,1995-01-13,11046.0
11046.0,11046.0,11046.0,11046.0,0.0,11046.0,-0.02,11045.0,11035.0,11042.142857142857,11041.733333333334,5.459809869350571,59.09090909090909,5,1,1,1995,1995-01-14,11046.0
11046.0,11046.0,11046.0,11046.0,0.0,11046.0,0.0,11048.0,11035.0,11043.714285714286,11041.866666666667,4.572172558497393,59.09090909090909,6,1,1,1995,1995-01-15,11046.0
11046.0,11046.0,11046.0,11046.0,0.0,11046.0,0.0,11046.0,11035.0,11045.285714285714,11042.0,2.497617912729775,59.09090909090909,0,1,1,1995,1995-01-16,11046.0
11046.0,11046.0,11046.0,11046.0,0.0,11046.0,0.0,11046.0,11040.0,11046.142857142857,11042.133333333333,0.8997354107781196,59.09090909090909,1,1,1,1995,1995-01-17,11046.0
11046.0,11046.0,11046.0,11046.0,0.0,11046.0,0.0,11046.0,11045.0,11046.285714285714,11042.266666666666,0.755928945941118,65.0,2,1,1,1995,1995-01-18,11044.0
11044.0,11044.0,11044.0,11044.0,-0.02,11046.0,0.0,11046.0,11048.0,11045.714285714286,11042.333333333334,0.7559289459436961,59.09090909090909,3,1,1,1995,1995-01-19,11043.0
11043.0,11043.0,11043.0,11043.0,-0.01,11044.0,-0.02,11046.0,11046.0,11045.285714285714,11042.366666666667,1.2535663410120594,72.22222222222223,4,1,1,1995,1995-01-20,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,-0.01,11046.0,11046.0,11044.857142857143,11042.4,1.4638501093860046,72.22222222222223,5,1,1,1995,1995-01-21,11043.0
11043.0,11043.0,11043.0,11043.0,0.0,11043.0,0.0,11044.0,11046.0,11044.42857142857,11042.4,1.511857892002127,72.22222222222223,6,1,1,1995,1995-01-22,11040.0
11040.0,11040.0,11040.0,11040.0,-0.03,11043.0,0.0,11043.0,11046.0,11043.57142857143,11042.3,2.070196678002936,61.904761904761905,0,1,1,1995,1995-01-23,11040.0
11040.0,11040.0,11040.0,11040.0,0.0,11040.0,-0.03,11043.0,11046.0,11042.714285714286,11042.2,2.138089935277218,50.0,1,1,1,1995,1995-01-24,11040.0
11040.0,11040.0,11040.0,11040.0,0.0,11040.0,0.0,11043.0,11046.0,11041.857142857143,11042.1,1.7728105208304559,27.272727272727266,2,1,1,1995,1995-01-25,11042.0
11042.0,11042.0,11042.0,11042.0,0.02,11040.0,0.0,11040.0,11044.0,11041.57142857143,11042.066666666668,1.511857892007584,20.0,3,1,1,1995,1995-01-26,11039.0
11039.0,11039.0,11039.0,11039.0,-0.03,11042.0,0.02,11040.0,11043.0,11041.0,11041.933333333332,1.632993161828475,18.181818181818173,4,1,1,1995,1995-01-27,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,-0.03,11040.0,11043.0,11040.42857142857,11041.733333333334,1.511857892007584,18.181818181818173,5,1,1,1995,1995-01-28,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,0.0,11042.0,11043.0,11039.857142857143,11041.633333333333,1.069044967608064,18.181818181818173,6,1,1,1995,1995-01-29,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,0.0,11039.0,11040.0,11039.714285714286,11041.533333333333,1.1126972804884478,18.181818181818173,0,1,1,1995,1995-01-30,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,0.0,11039.0,11040.0,11039.57142857143,11041.433333333332,1.1338934189886298,18.181818181818173,1,1,1,1995,1995-01-31,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,0.0,11039.0,11040.0,11039.42857142857,11041.333333333334,1.1338934189886298,18.181818181818173,2,2,1,1995,1995-02-01,11039.0
11039.0,11039.0,11039.0,11039.0,0.0,11039.0,0.0,11039.0,11042.0,11039.0,11041.233333333334,0.0,22.222222222222214,3,2,1,1995,1995-02-02,11044.0
