Lần cuối,Mở,Cao,Thấp,% Thay đổi,Ngày
14086.0,14086.0,14086.0,14086.0,0.0,2000-07-10
14086.0,14086.0,14086.0,14086.0,0.0,2000-07-11
14089.0,14089.0,14089.0,14089.0,0.02,2000-07-12
14088.0,14088.0,14088.0,14088.0,-0.01,2000-07-13
14088.0,14088.0,14088.0,14088.0,0.0,2000-07-14
14088.0,14088.0,14088.0,14088.0,0.0,2000-07-15
14088.0,14088.0,14088.0,14088.0,0.0,2000-07-16
14088.0,14088.0,14088.0,14088.0,0.0,2000-07-17
14090.0,14090.0,14090.0,14090.0,0.01,2000-07-18
14090.0,14090.0,14090.0,14090.0,0.0,2000-07-19
14092.0,14092.0,14092.0,14092.0,0.01,2000-07-20
14092.0,14092.0,14092.0,14092.0,0.0,2000-07-21
14092.0,14092.0,14092.0,14092.0,0.0,2000-07-22
14092.0,14092.0,14092.0,14092.0,0.0,2000-07-23
14092.0,14092.0,14092.0,14092.0,0.0,2000-07-24
14090.0,14090.0,14090.0,14090.0,-0.01,2000-07-25
14093.0,14093.0,14093.0,14093.0,0.02,2000-07-26
14090.0,14090.0,14090.0,14090.0,-0.02,2000-07-27
14090.0,14090.0,14090.0,14090.0,0.0,2000-07-28
14090.0,14090.0,14090.0,14090.0,0.0,2000-07-29
14090.0,14090.0,14090.0,14090.0,0.0,2000-07-30
14090.0,14090.0,14090.0,14090.0,0.0,2000-07-31
14090.0,14090.0,14090.0,14090.0,0.0,2000-08-01
14093.0,14093.0,14093.0,14093.0,0.02,2000-08-02
14094.0,14094.0,14094.0,14094.0,0.01,2000-08-03
14094.0,14094.0,14094.0,14094.0,0.0,2000-08-04
14094.0,14094.0,14094.0,14094.0,0.0,2000-08-05
14094.0,14094.0,14094.0,14094.0,0.0,2000-08-06
14097.0,14097.0,14097.0,14097.0,0.02,2000-08-07
14096.0,14096.0,14096.0,14096.0,-0.01,2000-08-08
14096.0,14096.0,14096.0,14096.0,0.0,2000-08-09
14096.0,14096.0,14096.0,14096.0,0.0,2000-08-10
14099.0,14099.0,14099.0,14099.0,0.02,2000-08-11
14099.0,14099.0,14099.0,14099.0,0.0,2000-08-12
14099.0,14099.0,14099.0,14099.0,0.0,2000-08-13
14099.0,14099.0,14099.0,14099.0,0.0,2000-08-14
14099.0,14099.0,14099.0,14099.0,0.0,2000-08-15
14103.0,14103.0,14103.0,14103.0,0.03,2000-08-16
14102.0,14102.0,14102.0,14102.0,-0.01,2000-08-17
14107.0,14107.0,14107.0,14107.0,0.04,2000-08-18
14107.0,14107.0,14107.0,14107.0,0.0,2000-08-19
14107.0,14107.0,14107.0,14107.0,0.0,2000-08-20
14105.0,14105.0,14105.0,14105.0,-0.01,2000-08-21
14105.0,14105.0,14105.0,14105.0,0.0,2000-08-22
14109.0,14109.0,14109.0,14109.0,0.03,2000-08-23
14108.0,14108.0,14108.0,14108.0,-0.01,2000-08-24
14110.0,14110.0,14110.0,14110.0,0.01,2000-08-25
14110.0,14110.0,14110.0,14110.0,0.0,2000-08-26
14110.0,14110.0,14110.0,14110.0,0.0,2000-08-27
14115.0,14115.0,14115.0,14115.0,0.04,2000-08-28
14115.0,14115.0,14115.0,14115.0,0.0,2000-08-29
14113.0,14113.0,14113.0,14113.0,-0.01,2000-08-30
14118.0,14118.0,14118.0,14118.0,0.04,2000-08-31
14118.0,14118.0,14118.0,14118.0,0.0,2000-09-01
14118.0,14118.0,14118.0,14118.0,0.0,2000-09-02
14118.0,14118.0,14118.0,14118.0,0.0,2000-09-03
14118.0,14118.0,14118.0,14118.0,0.0,2000-09-04
14124.0,14124.0,14124.0,14124.0,0.04,2000-09-05
14124.0,14124.0,14124.0,14124.0,0.0,2000-09-06
14129.0,14129.0,14129.0,14129.0,0.04,2000-09-07
14133.0,14133.0,14133.0,14133.0,0.03,2000-09-08
14133.0,14133.0,14133.0,14133.0,0.0,2000-09-09
14133.0,14133.0,14133.0,14133.0,0.0,2000-09-10
14140.0,14140.0,14140.0,14140.0,0.05,2000-09-11
14138.0,14138.0,14138.0,14138.0,-0.01,2000-09-12
14138.0,14138.0,14138.0,14138.0,0.0,2000-09-13
14143.0,14143.0,14143.0,14143.0,0.04,2000-09-14
14146.0,14146.0,14146.0,14146.0,0.02,2000-09-15
14146.0,14146.0,14146.0,14146.0,0.0,2000-09-16
14146.0,14146.0,14146.0,14146.0,0.0,2000-09-17
14162.0,14162.0,14162.0,14162.0,0.11,2000-09-18
14160.0,14160.0,14160.0,14160.0,-0.01,2000-09-19
14174.0,14174.0,14174.0,14174.0,0.1,2000-09-20
14170.0,14170.0,14170.0,14170.0,-0.03,2000-09-21
14178.0,14178.0,14178.0,14178.0,0.06,2000-09-22
14178.0,14178.0,14178.0,14178.0,0.0,2000-09-23
14178.0,14178.0,14178.0,14178.0,0.0,2000-09-24
14190.0,14190.0,14190.0,14190.0,0.08,2000-09-25
14202.0,14202.0,14202.0,14202.0,0.08,2000-09-26
14207.0,14207.0,14207.0,14207.0,0.04,2000-09-27
14207.0,14207.0,14207.0,14207.0,0.0,2000-09-28
14212.0,14212.0,14212.0,14212.0,0.04,2000-09-29
14212.0,14212.0,14212.0,14212.0,0.0,2000-09-30
14212.0,14212.0,14212.0,14212.0,0.0,2000-10-01
14218.0,14218.0,14218.0,14218.0,0.04,2000-10-02
14232.0,14232.0,14232.0,14232.0,0.1,2000-10-03
14240.0,14240.0,14240.0,14240.0,0.06,2000-10-04
14248.0,14248.0,14248.0,14248.0,0.06,2000-10-05
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-06
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-07
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-08
14261.0,14261.0,14261.0,14261.0,0.09,2000-10-09
14248.0,14248.0,14248.0,14248.0,-0.09,2000-10-10
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-11
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-12
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-13
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-14
14248.0,14248.0,14248.0,14248.0,0.0,2000-10-15
14310.0,14310.0,14310.0,14310.0,0.44,2000-10-16
14310.0,14310.0,14310.0,14310.0,0.0,2000-10-17
14325.0,14325.0,14325.0,14325.0,0.1,2000-10-18
14325.0,14325.0,14325.0,14325.0,0.0,2000-10-19
14335.0,14335.0,14335.0,14335.0,0.07,2000-10-20
14335.0,14335.0,14335.0,14335.0,0.0,2000-10-21
14335.0,14335.0,14335.0,14335.0,0.0,2000-10-22
14335.0,14335.0,14335.0,14335.0,0.0,2000-10-23
14340.0,14340.0,14340.0,14340.0,0.03,2000-10-24
14340.0,14340.0,14340.0,14340.0,0.0,2000-10-25
14350.0,14350.0,14350.0,14350.0,0.07,2000-10-26
14360.0,14360.0,14360.0,14360.0,0.07,2000-10-27
14360.0,14360.0,14360.0,14360.0,0.0,2000-10-28
14360.0,14360.0,14360.0,14360.0,0.0,2000-10-29
14370.0,14370.0,14370.0,14370.0,0.07,2000-10-30
14375.0,14375.0,14375.0,14375.0,0.03,2000-10-31
14375.0,14375.0,14375.0,14375.0,0.0,2000-11-01
14398.0,14398.0,14398.0,14398.0,0.16,2000-11-02
14398.0,14398.0,14398.0,14398.0,0.0,2000-11-03
14398.0,14398.0,14398.0,14398.0,0.0,2000-11-04
14398.0,14398.0,14398.0,14398.0,0.0,2000-11-05
14405.0,14405.0,14405.0,14405.0,0.05,2000-11-06
14410.0,14410.0,14410.0,14410.0,0.03,2000-11-07
14422.0,14422.0,14422.0,14422.0,0.08,2000-11-08
14432.0,14432.0,14432.0,14432.0,0.07,2000-11-09
14432.0,14432.0,14432.0,14432.0,0.0,2000-11-10
14432.0,14432.0,14432.0,14432.0,0.0,2000-11-11
14432.0,14432.0,14432.0,14432.0,0.0,2000-11-12
14437.0,14437.0,14437.0,14437.0,0.03,2000-11-13
14447.0,14447.0,14447.0,14447.0,0.07,2000-11-14
14452.0,14452.0,14452.0,14452.0,0.03,2000-11-15
14459.0,14459.0,14459.0,14459.0,0.05,2000-11-16
14459.0,14459.0,14459.0,14459.0,0.0,2000-11-17
14459.0,14459.0,14459.0,14459.0,0.0,2000-11-18
14459.0,14459.0,14459.0,14459.0,0.0,2000-11-19
14467.0,14467.0,14467.0,14467.0,0.06,2000-11-20
14467.0,14467.0,14467.0,14467.0,0.0,2000-11-21
14474.0,14474.0,14474.0,14474.0,0.05,2000-11-22
14479.0,14479.0,14479.0,14479.0,0.03,2000-11-23
14474.0,14474.0,14474.0,14474.0,-0.03,2000-11-24
14474.0,14474.0,14474.0,14474.0,0.0,2000-11-25
14474.0,14474.0,14474.0,14474.0,0.0,2000-11-26
14485.0,14485.0,14485.0,14485.0,0.08,2000-11-27
14491.0,14491.0,14491.0,14491.0,0.04,2000-11-28
14491.0,14491.0,14491.0,14491.0,0.0,2000-11-29
14496.0,14496.0,14496.0,14496.0,0.03,2000-11-30
14496.0,14496.0,14496.0,14496.0,0.0,2000-12-01
14496.0,14496.0,14496.0,14496.0,0.0,2000-12-02
14496.0,14496.0,14496.0,14496.0,0.0,2000-12-03
14503.0,14503.0,14503.0,14503.0,0.05,2000-12-04
14503.0,14503.0,14503.0,14503.0,0.0,2000-12-05
14508.0,14508.0,14508.0,14508.0,0.03,2000-12-06
14508.0,14508.0,14508.0,14508.0,0.0,2000-12-07
14508.0,14508.0,14508.0,14508.0,0.0,2000-12-08
14508.0,14508.0,14508.0,14508.0,0.0,2000-12-09
14508.0,14508.0,14508.0,14508.0,0.0,2000-12-10
14506.0,14506.0,14506.0,14506.0,-0.01,2000-12-11
14511.0,14511.0,14511.0,14511.0,0.03,2000-12-12
14513.0,14513.0,14513.0,14513.0,0.01,2000-12-13
14512.0,14512.0,14512.0,14512.0,-0.01,2000-12-14
14509.0,14509.0,14509.0,14509.0,-0.02,2000-12-15
14509.0,14509.0,14509.0,14509.0,0.0,2000-12-16
14509.0,14509.0,14509.0,14509.0,0.0,2000-12-17
14507.0,14507.0,14507.0,14507.0,-0.01,2000-12-18
14507.0,14507.0,14507.0,14507.0,0.0,2000-12-19
14506.0,14506.0,14506.0,14506.0,-0.01,2000-12-20
14506.0,14506.0,14506.0,14506.0,0.0,2000-12-21
14506.0,14506.0,14506.0,14506.0,0.0,2000-12-22
14506.0,14506.0,14506.0,14506.0,0.0,2000-12-23
14506.0,14506.0,14506.0,14506.0,0.0,2000-12-24
14513.0,14513.0,14513.0,14513.0,0.05,2000-12-25
14514.0,14514.0,14514.0,14514.0,0.01,2000-12-26
14511.0,14511.0,14511.0,14511.0,-0.02,2000-12-27
14512.0,14512.0,14512.0,14512.0,0.01,2000-12-28
14512.0,14512.0,14512.0,14512.0,0.0,2000-12-29
14512.0,14512.0,14512.0,14512.0,0.0,2000-12-30
14512.0,14512.0,14512.0,14512.0,0.0,2000-12-31
14512.0,14512.0,14512.0,14512.0,0.0,2001-01-01
14515.0,14515.0,14515.0,14515.0,0.02,2001-01-02
14519.0,14519.0,14519.0,14519.0,0.03,2001-01-03
14519.0,14519.0,14519.0,14519.0,0.0,2001-01-04
14520.0,14520.0,14520.0,14520.0,0.01,2001-01-05
14520.0,14520.0,14520.0,14520.0,0.0,2001-01-06
14520.0,14520.0,14520.0,14520.0,0.0,2001-01-07
14522.0,14522.0,14522.0,14522.0,0.01,2001-01-08
14522.0,14522.0,14522.0,14522.0,0.0,2001-01-09
14524.0,14524.0,14524.0,14524.0,0.01,2001-01-10
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-11
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-12
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-13
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-14
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-15
14524.0,14524.0,14524.0,14524.0,0.0,2001-01-16
14536.0,14536.0,14536.0,14536.0,0.08,2001-01-17
14539.0,14539.0,14539.0,14539.0,0.02,2001-01-18
14541.0,14541.0,14541.0,14541.0,0.01,2001-01-19
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-20
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-21
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-22
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-23
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-24
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-25
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-26
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-27
14541.0,14541.0,14541.0,14541.0,0.0,2001-01-28
14546.0,14546.0,14546.0,14546.0,0.03,2001-01-29
14543.0,14543.0,14543.0,14543.0,-0.02,2001-01-30
14543.0,14543.0,14543.0,14543.0,0.0,2001-01-31
14541.0,14541.0,14541.0,14541.0,-0.01,2001-02-01
14541.0,14541.0,14541.0,14541.0,0.0,2001-02-02
14541.0,14541.0,14541.0,14541.0,0.0,2001-02-03
14541.0,14541.0,14541.0,14541.0,0.0,2001-02-04
14545.0,14545.0,14545.0,14545.0,0.03,2001-02-05
14548.0,14548.0,14548.0,14548.0,0.02,2001-02-06
14548.0,14548.0,14548.0,14548.0,0.0,2001-02-07
14551.0,14551.0,14551.0,14551.0,0.02,2001-02-08
14551.0,14551.0,14551.0,14551.0,0.0,2001-02-09
14551.0,14551.0,14551.0,14551.0,0.0,2001-02-10
14551.0,14551.0,14551.0,14551.0,0.0,2001-02-11
14549.0,14549.0,14549.0,14549.0,-0.01,2001-02-12
14549.0,14549.0,14549.0,14549.0,0.0,2001-02-13
14552.0,14552.0,14552.0,14552.0,0.02,2001-02-14
14556.0,14556.0,14556.0,14556.0,0.03,2001-02-15
14556.0,14556.0,14556.0,14556.0,0.0,2001-02-16
14556.0,14556.0,14556.0,14556.0,0.0,2001-02-17
14556.0,14556.0,14556.0,14556.0,0.0,2001-02-18
14558.0,14558.0,14558.0,14558.0,0.01,2001-02-19
14558.0,14558.0,14558.0,14558.0,0.0,2001-02-20
14561.0,14561.0,14561.0,14561.0,0.02,2001-02-21
14561.0,14561.0,14561.0,14561.0,0.0,2001-02-22
14565.0,14565.0,14565.0,14565.0,0.03,2001-02-23
14565.0,14565.0,14565.0,14565.0,0.0,2001-02-24
14565.0,14565.0,14565.0,14565.0,0.0,2001-02-25
14565.0,14565.0,14565.0,14565.0,0.0,2001-02-26
14565.0,14565.0,14565.0,14565.0,0.0,2001-02-27
14562.0,14562.0,14562.0,14562.0,-0.02,2001-02-28
14559.0,14559.0,14559.0,14559.0,-0.02,2001-03-01
14558.0,14558.0,14558.0,14558.0,-0.01,2001-03-02
14558.0,14558.0,14558.0,14558.0,0.0,2001-03-03
14558.0,14558.0,14558.0,14558.0,0.0,2001-03-04
14558.0,14558.0,14558.0,14558.0,0.0,2001-03-05
14556.0,14556.0,14556.0,14556.0,-0.01,2001-03-06
14553.0,14553.0,14553.0,14553.0,-0.02,2001-03-07
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-08
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-09
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-10
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-11
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-12
14553.0,14553.0,14553.0,14553.0,0.0,2001-03-13
14549.0,14549.0,14549.0,14549.0,-0.03,2001-03-14
14549.0,14549.0,14549.0,14549.0,0.0,2001-03-15
14547.0,14547.0,14547.0,14547.0,-0.01,2001-03-16
14547.0,14547.0,14547.0,14547.0,0.0,2001-03-17
14547.0,14547.0,14547.0,14547.0,0.0,2001-03-18
14547.0,14547.0,14547.0,14547.0,0.0,2001-03-19
14545.0,14545.0,14545.0,14545.0,-0.01,2001-03-20
14545.0,14545.0,14545.0,14545.0,0.0,2001-03-21
14544.0,14544.0,14544.0,14544.0,-0.01,2001-03-22
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-23
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-24
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-25
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-26
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-27
14544.0,14544.0,14544.0,14544.0,0.0,2001-03-28
14542.0,14542.0,14542.0,14542.0,-0.01,2001-03-29
14542.0,14542.0,14542.0,14542.0,0.0,2001-03-30
14542.0,14542.0,14542.0,14542.0,0.0,2001-03-31
14542.0,14542.0,14542.0,14542.0,0.0,2001-04-01
14542.0,14542.0,14542.0,14542.0,0.0,2001-04-02
14541.0,14541.0,14541.0,14541.0,-0.01,2001-04-03
14542.0,14542.0,14542.0,14542.0,0.01,2001-04-04
14544.0,14544.0,14544.0,14544.0,0.01,2001-04-05
14546.0,14546.0,14546.0,14546.0,0.01,2001-04-06
14546.0,14546.0,14546.0,14546.0,0.0,2001-04-07
14546.0,14546.0,14546.0,14546.0,0.0,2001-04-08
14546.0,14546.0,14546.0,14546.0,0.0,2001-04-09
14553.0,14553.0,14553.0,14553.0,0.05,2001-04-10
14553.0,14553.0,14553.0,14553.0,0.0,2001-04-11
14557.0,14557.0,14557.0,14557.0,0.03,2001-04-12
14559.0,14559.0,14559.0,14559.0,0.01,2001-04-13
14559.0,14559.0,14559.0,14559.0,0.0,2001-04-14
14559.0,14559.0,14559.0,14559.0,0.0,2001-04-15
14557.0,14557.0,14557.0,14557.0,-0.01,2001-04-16
14557.0,14557.0,14557.0,14557.0,0.0,2001-04-17
14555.0,14555.0,14555.0,14555.0,-0.01,2001-04-18
14557.0,14557.0,14557.0,14557.0,0.01,2001-04-19
14559.0,14559.0,14559.0,14559.0,0.01,2001-04-20
14559.0,14559.0,14559.0,14559.0,0.0,2001-04-21
14559.0,14559.0,14559.0,14559.0,0.0,2001-04-22
14559.0,14559.0,14559.0,14559.0,0.0,2001-04-23
14562.0,14562.0,14562.0,14562.0,0.02,2001-04-24
14562.0,14562.0,14562.0,14562.0,0.0,2001-04-25
14564.0,14564.0,14564.0,14564.0,0.01,2001-04-26
14564.0,14564.0,14564.0,14564.0,0.0,2001-04-27
14564.0,14564.0,14564.0,14564.0,0.0,2001-04-28
14564.0,14564.0,14564.0,14564.0,0.0,2001-04-29
14564.0,14564.0,14564.0,14564.0,0.0,2001-04-30
14564.0,14564.0,14564.0,14564.0,0.0,2001-05-01
14564.0,14564.0,14564.0,14564.0,0.0,2001-05-02
14566.0,14566.0,14566.0,14566.0,0.01,2001-05-03
14566.0,14566.0,14566.0,14566.0,0.0,2001-05-04
14566.0,14566.0,14566.0,14566.0,0.0,2001-05-05
14566.0,14566.0,14566.0,14566.0,0.0,2001-05-06
14571.0,14571.0,14571.0,14571.0,0.03,2001-05-07
14576.0,14576.0,14576.0,14576.0,0.03,2001-05-08
14579.0,14579.0,14579.0,14579.0,0.02,2001-05-09
14584.0,14584.0,14584.0,14584.0,0.03,2001-05-10
14586.0,14586.0,14586.0,14586.0,0.01,2001-05-11
14586.0,14586.0,14586.0,14586.0,0.0,2001-05-12
14586.0,14586.0,14586.0,14586.0,0.0,2001-05-13
14589.0,14589.0,14589.0,14589.0,0.02,2001-05-14
14591.0,14591.0,14591.0,14591.0,0.01,2001-05-15
14596.0,14596.0,14596.0,14596.0,0.03,2001-05-16
14601.0,14601.0,14601.0,14601.0,0.03,2001-05-17
14604.0,14604.0,14604.0,14604.0,0.02,2001-05-18
14604.0,14604.0,14604.0,14604.0,0.0,2001-05-19
14604.0,14604.0,14604.0,14604.0,0.0,2001-05-20
14609.0,14609.0,14609.0,14609.0,0.03,2001-05-21
14613.0,14613.0,14613.0,14613.0,0.03,2001-05-22
14616.0,14616.0,14616.0,14616.0,0.02,2001-05-23
14620.0,14620.0,14620.0,14620.0,0.03,2001-05-24
14627.0,14627.0,14627.0,14627.0,0.05,2001-05-25
14627.0,14627.0,14627.0,14627.0,0.0,2001-05-26
14627.0,14627.0,14627.0,14627.0,0.0,2001-05-27
14631.0,14631.0,14631.0,14631.0,0.03,2001-05-28
14635.0,14635.0,14635.0,14635.0,0.03,2001-05-29
14645.0,14645.0,14645.0,14645.0,0.07,2001-05-30
14659.0,14659.0,14659.0,14659.0,0.1,2001-05-31
14673.0,14673.0,14673.0,14673.0,0.1,2001-06-01
14673.0,14673.0,14673.0,14673.0,0.0,2001-06-02
14673.0,14673.0,14673.0,14673.0,0.0,2001-06-03
14673.0,14673.0,14673.0,14673.0,0.0,2001-06-04
14686.0,14686.0,14686.0,14686.0,0.09,2001-06-05
14698.0,14698.0,14698.0,14698.0,0.08,2001-06-06
14709.0,14709.0,14709.0,14709.0,0.07,2001-06-07
14719.0,14719.0,14719.0,14719.0,0.07,2001-06-08
14719.0,14719.0,14719.0,14719.0,0.0,2001-06-09
14719.0,14719.0,14719.0,14719.0,0.0,2001-06-10
14719.0,14719.0,14719.0,14719.0,0.0,2001-06-11
14740.0,14740.0,14740.0,14740.0,0.14,2001-06-12
14754.0,14754.0,14754.0,14754.0,0.09,2001-06-13
14754.0,14754.0,14754.0,14754.0,0.0,2001-06-14
14774.0,14774.0,14774.0,14774.0,0.14,2001-06-15
14774.0,14774.0,14774.0,14774.0,0.0,2001-06-16
14774.0,14774.0,14774.0,14774.0,0.0,2001-06-17
14784.0,14784.0,14784.0,14784.0,0.07,2001-06-18
14793.0,14793.0,14793.0,14793.0,0.06,2001-06-19
14803.0,14803.0,14803.0,14803.0,0.07,2001-06-20
14812.0,14812.0,14812.0,14812.0,0.06,2001-06-21
14819.0,14819.0,14819.0,14819.0,0.05,2001-06-22
14819.0,14819.0,14819.0,14819.0,0.0,2001-06-23
14819.0,14819.0,14819.0,14819.0,0.0,2001-06-24
14826.0,14826.0,14826.0,14826.0,0.05,2001-06-25
14826.0,14826.0,14826.0,14826.0,0.0,2001-06-26
14831.0,14831.0,14831.0,14831.0,0.03,2001-06-27
14837.0,14837.0,14837.0,14837.0,0.04,2001-06-28
14842.0,14842.0,14842.0,14842.0,0.03,2001-06-29
14842.0,14842.0,14842.0,14842.0,0.0,2001-06-30
14842.0,14842.0,14842.0,14842.0,0.0,2001-07-01
14849.0,14849.0,14849.0,14849.0,0.05,2001-07-02
14856.0,14856.0,14856.0,14856.0,0.05,2001-07-03
14862.0,14862.0,14862.0,14862.0,0.04,2001-07-04
14858.0,14858.0,14858.0,14858.0,-0.03,2001-07-05
14861.0,14861.0,14861.0,14861.0,0.02,2001-07-06
14861.0,14861.0,14861.0,14861.0,0.0,2001-07-07
14861.0,14861.0,14861.0,14861.0,0.0,2001-07-08
14868.0,14868.0,14868.0,14868.0,0.05,2001-07-09
14873.0,14873.0,14873.0,14873.0,0.03,2001-07-10
14880.0,14880.0,14880.0,14880.0,0.05,2001-07-11
14885.0,14885.0,14885.0,14885.0,0.03,2001-07-12
14890.0,14890.0,14890.0,14890.0,0.03,2001-07-13
14890.0,14890.0,14890.0,14890.0,0.0,2001-07-14
14890.0,14890.0,14890.0,14890.0,0.0,2001-07-15
14893.0,14893.0,14893.0,14893.0,0.02,2001-07-16
14896.0,14896.0,14896.0,14896.0,0.02,2001-07-17
14901.0,14901.0,14901.0,14901.0,0.03,2001-07-18
14899.0,14899.0,14899.0,14899.0,-0.01,2001-07-19
14909.0,14909.0,14909.0,14909.0,0.07,2001-07-20
14909.0,14909.0,14909.0,14909.0,0.0,2001-07-21
14909.0,14909.0,14909.0,14909.0,0.0,2001-07-22
14914.0,14914.0,14914.0,14914.0,0.03,2001-07-23
14916.0,14916.0,14916.0,14916.0,0.01,2001-07-24
14923.0,14923.0,14923.0,14923.0,0.05,2001-07-25
14928.0,14928.0,14928.0,14928.0,0.03,2001-07-26
14933.0,14933.0,14933.0,14933.0,0.03,2001-07-27
14933.0,14933.0,14933.0,14933.0,0.0,2001-07-28
14933.0,14933.0,14933.0,14933.0,0.0,2001-07-29
14938.0,14938.0,14938.0,14938.0,0.03,2001-07-30
14941.0,14941.0,14941.0,14941.0,0.02,2001-07-31
14941.0,14941.0,14941.0,14941.0,0.0,2001-08-01
14948.0,14948.0,14948.0,14948.0,0.05,2001-08-02
14953.0,14953.0,14953.0,14953.0,0.03,2001-08-03
14953.0,14953.0,14953.0,14953.0,0.0,2001-08-04
14953.0,14953.0,14953.0,14953.0,0.0,2001-08-05
14959.0,14959.0,14959.0,14959.0,0.04,2001-08-06
14959.0,14959.0,14959.0,14959.0,0.0,2001-08-07
14966.0,14966.0,14966.0,14966.0,0.05,2001-08-08
14968.0,14968.0,14968.0,14968.0,0.01,2001-08-09
14974.0,14974.0,14974.0,14974.0,0.04,2001-08-10
14974.0,14974.0,14974.0,14974.0,0.0,2001-08-11
14974.0,14974.0,14974.0,14974.0,0.0,2001-08-12
14974.0,14974.0,14974.0,14974.0,0.0,2001-08-13
14979.0,14979.0,14979.0,14979.0,0.03,2001-08-14
14984.0,14984.0,14984.0,14984.0,0.03,2001-08-15
14987.0,14987.0,14987.0,14987.0,0.02,2001-08-16
14987.0,14987.0,14987.0,14987.0,0.0,2001-08-17
14987.0,14987.0,14987.0,14987.0,0.0,2001-08-18
14987.0,14987.0,14987.0,14987.0,0.0,2001-08-19
14987.0,14987.0,14987.0,14987.0,0.0,2001-08-20
14983.0,14983.0,14983.0,14983.0,-0.03,2001-08-21
14982.0,14982.0,14982.0,14982.0,-0.01,2001-08-22
14982.0,14982.0,14982.0,14982.0,0.0,2001-08-23
14982.0,14982.0,14982.0,14982.0,0.0,2001-08-24
14982.0,14982.0,14982.0,14982.0,0.0,2001-08-25
14982.0,14982.0,14982.0,14982.0,0.0,2001-08-26
14985.0,14985.0,14985.0,14985.0,0.02,2001-08-27
14989.0,14989.0,14989.0,14989.0,0.03,2001-08-28
14989.0,14989.0,14989.0,14989.0,0.0,2001-08-29
14991.0,14991.0,14991.0,14991.0,0.01,2001-08-30
14991.0,14991.0,14991.0,14991.0,0.0,2001-08-31
14991.0,14991.0,14991.0,14991.0,0.0,2001-09-01
14991.0,14991.0,14991.0,14991.0,0.0,2001-09-02
14991.0,14991.0,14991.0,14991.0,0.0,2001-09-03
14994.0,14994.0,14994.0,14994.0,0.02,2001-09-04
14995.0,14995.0,14995.0,14995.0,0.01,2001-09-05
14998.0,14998.0,14998.0,14998.0,0.02,2001-09-06
15000.0,15000.0,15000.0,15000.0,0.01,2001-09-07
15000.0,15000.0,15000.0,15000.0,0.0,2001-09-08
15000.0,15000.0,15000.0,15000.0,0.0,2001-09-09
15001.0,15001.0,15001.0,15001.0,0.01,2001-09-10
15000.0,15000.0,15000.0,15000.0,-0.01,2001-09-11
15002.0,15002.0,15002.0,15002.0,0.01,2001-09-12
15001.0,15001.0,15001.0,15001.0,-0.01,2001-09-13
14998.0,14998.0,14998.0,14998.0,-0.02,2001-09-14
14998.0,14998.0,14998.0,14998.0,0.0,2001-09-15
14998.0,14998.0,14998.0,14998.0,0.0,2001-09-16
14996.0,14996.0,14996.0,14996.0,-0.01,2001-09-17
14995.0,14995.0,14995.0,14995.0,-0.01,2001-09-18
14995.0,14995.0,14995.0,14995.0,0.0,2001-09-19
14994.0,14994.0,14994.0,14994.0,-0.01,2001-09-20
14995.0,14995.0,14995.0,14995.0,0.01,2001-09-21
14995.0,14995.0,14995.0,14995.0,0.0,2001-09-22
14995.0,14995.0,14995.0,14995.0,0.0,2001-09-23
14996.0,14996.0,14996.0,14996.0,0.01,2001-09-24
14996.0,14996.0,14996.0,14996.0,0.0,2001-09-25
14996.0,14996.0,14996.0,14996.0,0.0,2001-09-26
15000.0,15000.0,15000.0,15000.0,0.03,2001-09-27
15001.0,15001.0,15001.0,15001.0,0.01,2001-09-28
15001.0,15001.0,15001.0,15001.0,0.0,2001-09-29
15001.0,15001.0,15001.0,15001.0,0.0,2001-09-30
15003.0,15003.0,15003.0,15003.0,0.01,2001-10-01
