"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"30/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","-0.03%"
"29/12/1994","11,045.0","11,045.0","11,045.0","11,045.0","","0.02%"
"28/12/1994","11,043.0","11,043.0","11,043.0","11,043.0","","0.00%"
"27/12/1994","11,043.0","11,043.0","11,043.0","11,043.0","","0.00%"
"26/12/1994","11,043.0","11,043.0","11,043.0","11,043.0","","0.00%"
"23/12/1994","11,043.0","11,043.0","11,043.0","11,043.0","","0.01%"
"22/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.00%"
"21/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.00%"
"20/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.00%"
"19/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.00%"
"16/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.00%"
"15/12/1994","11,042.0","11,042.0","11,042.0","11,042.0","","0.05%"
"14/12/1994","11,037.0","11,037.0","11,037.0","11,037.0","","0.00%"
"13/12/1994","11,037.0","11,037.0","11,037.0","11,037.0","","0.00%"
"12/12/1994","11,037.0","11,037.0","11,037.0","11,037.0","","-0.01%"
"09/12/1994","11,038.0","11,038.0","11,038.0","11,038.0","","0.00%"
"08/12/1994","11,038.0","11,038.0","11,038.0","11,038.0","","0.03%"
"07/12/1994","11,035.0","11,035.0","11,035.0","11,035.0","","0.00%"
"06/12/1994","11,035.0","11,035.0","11,035.0","11,035.0","","0.00%"
"05/12/1994","11,035.0","11,035.0","11,035.0","11,035.0","","0.00%"
"02/12/1994","11,035.0","11,035.0","11,035.0","11,035.0","","0.00%"
"01/12/1994","11,035.0","11,035.0","11,035.0","11,035.0","","0.03%"
"30/11/1994","11,032.0","11,032.0","11,032.0","11,032.0","","0.00%"
"29/11/1994","11,032.0","11,032.0","11,032.0","11,032.0","","0.00%"
"28/11/1994","11,032.0","11,032.0","11,032.0","11,032.0","","0.00%"
"25/11/1994","11,032.0","11,032.0","11,032.0","11,032.0","","0.02%"
"24/11/1994","11,030.0","11,030.0","11,030.0","11,030.0","","0.03%"
"23/11/1994","11,027.0","11,027.0","11,027.0","11,027.0","","0.00%"
"22/11/1994","11,027.0","11,027.0","11,027.0","11,027.0","","0.03%"
"21/11/1994","11,024.0","11,024.0","11,024.0","11,024.0","","0.00%"
"18/11/1994","11,024.0","11,024.0","11,024.0","11,024.0","","0.00%"
"17/11/1994","11,024.0","11,024.0","11,024.0","11,024.0","","0.04%"
"16/11/1994","11,020.0","11,020.0","11,020.0","11,020.0","","0.00%"
"15/11/1994","11,020.0","11,020.0","11,020.0","11,020.0","","0.05%"
"14/11/1994","11,015.0","11,015.0","11,015.0","11,015.0","","0.00%"
"11/11/1994","11,015.0","11,015.0","11,015.0","11,015.0","","0.00%"
"10/11/1994","11,015.0","11,015.0","11,015.0","11,015.0","","0.05%"
"09/11/1994","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"08/11/1994","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"07/11/1994","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"04/11/1994","11,010.0","11,010.0","11,010.0","11,010.0","","0.01%"
"03/11/1994","11,009.0","11,009.0","11,009.0","11,009.0","","0.05%"
"02/11/1994","11,004.0","11,004.0","11,004.0","11,004.0","","0.00%"
"01/11/1994","11,004.0","11,004.0","11,004.0","11,004.0","","0.02%"
"31/10/1994","11,002.0","11,002.0","11,002.0","11,002.0","","0.00%"
"28/10/1994","11,002.0","11,002.0","11,002.0","11,002.0","","0.03%"
"27/10/1994","10,999.0","10,999.0","10,999.0","10,999.0","","0.00%"
"26/10/1994","10,999.0","10,999.0","10,999.0","10,999.0","","0.00%"
"25/10/1994","10,999.0","10,999.0","10,999.0","10,999.0","","0.00%"
"24/10/1994","10,999.0","10,999.0","10,999.0","10,999.0","","0.00%"
"21/10/1994","10,999.0","10,999.0","10,999.0","10,999.0","","0.00%"
