"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2008","17,480.0","17,420.0","17,485.0","17,425.0","","0.17%"
"30/12/2008","17,450.0","17,400.0","17,488.0","17,442.5","","-0.21%"
"29/12/2008","17,487.0","17,400.0","17,487.0","17,443.5","","0.23%"
"26/12/2008","17,447.0","17,350.0","17,495.0","17,400.0","","0.97%"
"25/12/2008","17,280.0","17,190.0","17,320.0","17,245.0","","1.77%"
"24/12/2008","16,980.0","16,987.0","16,989.0","16,963.5","","-0.03%"
"23/12/2008","16,985.0","16,989.0","16,989.0","16,964.5","","0.26%"
"22/12/2008","16,941.0","16,889.0","16,992.0","16,938.0","","0.01%"
"19/12/2008","16,939.0","16,988.0","16,989.0","16,964.0","","-0.24%"
"18/12/2008","16,980.0","16,980.0","16,988.0","16,959.0","","0.00%"
"17/12/2008","16,980.0","16,950.0","16,987.0","16,960.0","","-0.12%"
"16/12/2008","17,000.0","16,984.0","17,000.0","16,956.0","","0.00%"
"15/12/2008","17,000.0","17,000.0","17,000.0","16,958.0","","0.00%"
"12/12/2008","17,000.0","17,000.0","17,000.0","16,972.0","","0.41%"
"11/12/2008","16,930.0","16,980.0","17,000.0","16,957.0","","0.00%"
"10/12/2008","16,930.0","16,984.0","16,985.0","16,951.0","","-0.28%"
"09/12/2008","16,977.0","16,980.0","16,986.0","16,966.0","","-0.02%"
"08/12/2008","16,980.0","17,000.0","17,000.0","16,946.0","","0.30%"
"05/12/2008","16,930.0","16,980.0","17,000.0","16,956.0","","0.06%"
"04/12/2008","16,920.0","16,979.0","16,979.0","16,930.0","","-0.35%"
"03/12/2008","16,979.0","16,977.0","16,980.0","16,949.5","","0.60%"
"02/12/2008","16,877.0","17,000.0","17,000.0","16,926.0","","-0.72%"
"01/12/2008","17,000.0","16,973.0","17,000.0","16,944.0","","0.49%"
"28/11/2008","16,917.0","16,975.0","16,976.0","16,946.0","","0.27%"
"27/11/2008","16,871.0","16,900.0","16,975.0","16,923.5","","-0.17%"
"26/11/2008","16,900.0","16,975.0","16,975.0","16,937.0","","-0.12%"
