"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"17/11/2016","22,366.0","22,362.5","22,437.0","22,362.5","","-0.07%"
"16/11/2016","22,381.0","22,362.5","22,406.5","22,354.5","","0.33%"
"15/11/2016","22,307.0","22,300.0","22,372.0","22,300.0","","0.01%"
"14/11/2016","22,304.0","22,335.0","22,365.0","22,290.0","","-0.07%"
"11/11/2016","22,320.0","22,331.5","22,340.0","22,304.0","","0.20%"
"10/11/2016","22,275.0","22,325.5","22,355.0","22,295.0","","0.03%"
"09/11/2016","22,268.0","22,335.5","22,361.0","22,301.5","","-0.20%"
"08/11/2016","22,312.0","22,334.0","22,358.5","22,322.0","","0.08%"
"07/11/2016","22,295.0","22,308.5","22,352.5","22,290.0","","0.12%"
"04/11/2016","22,268.0","22,322.5","22,346.5","22,296.0","","0.00%"
"03/11/2016","22,268.0","22,326.0","22,345.5","22,293.8","","0.00%"
"02/11/2016","22,268.0","22,319.0","22,342.5","22,293.8","","-0.07%"
"01/11/2016","22,284.0","22,323.0","22,346.5","22,303.5","","0.00%"
"31/10/2016","22,284.0","22,322.0","22,341.5","22,303.5","","0.00%"
"28/10/2016","22,283.0","22,325.0","22,344.0","22,304.0","","-0.19%"
"27/10/2016","22,325.0","22,333.0","22,352.0","22,317.0","","0.05%"
"26/10/2016","22,313.0","22,337.0","22,356.0","22,309.5","","0.13%"
"25/10/2016","22,283.0","22,337.5","22,354.0","22,299.0","","0.08%"
"24/10/2016","22,265.0","22,315.0","22,339.5","22,287.5","","-0.04%"
"21/10/2016","22,273.0","22,310.0","22,337.5","22,283.0","","0.07%"
"20/10/2016","22,258.0","22,306.5","22,330.0","22,281.0","","0.01%"
"19/10/2016","22,255.0","22,307.3","22,329.0","22,281.3","","-0.04%"
"18/10/2016","22,265.0","22,307.5","22,328.3","22,280.5","","-0.19%"
"17/10/2016","22,308.0","22,305.0","22,324.5","22,291.8","","0.23%"
"14/10/2016","22,256.0","22,307.5","22,327.0","22,280.0","","0.01%"
"13/10/2016","22,253.0","22,307.5","22,326.0","22,277.0","","0.02%"
"12/10/2016","22,248.0","22,303.5","22,323.0","22,275.0","","-0.04%"
"11/10/2016","22,258.0","22,303.5","22,322.0","22,277.0","","-0.17%"
"10/10/2016","22,295.0","22,303.5","22,319.0","22,285.5","","0.19%"
"07/10/2016","22,253.0","22,307.0","22,322.5","22,278.0","","0.00%"
"06/10/2016","22,253.0","22,305.0","22,323.5","22,279.0","","-0.10%"
"05/10/2016","22,275.0","22,307.0","22,325.5","22,290.3","","-0.04%"
"04/10/2016","22,283.0","22,305.0","22,326.0","22,291.0","","-0.09%"
"03/10/2016","22,304.0","22,304.5","22,324.5","22,281.5","","0.10%"
"30/09/2016","22,281.0","22,304.5","22,324.5","22,282.5","","0.00%"
"29/09/2016","22,280.0","22,311.5","22,328.0","22,281.8","","-0.05%"
"28/09/2016","22,291.0","22,311.5","22,332.5","22,286.0","","0.06%"
"27/09/2016","22,278.0","22,311.5","22,339.0","22,286.0","","-0.05%"
"26/09/2016","22,289.0","22,323.0","22,340.0","22,296.0","","0.00%"
"23/09/2016","22,289.0","22,311.5","22,330.0","22,281.0","","0.03%"
"22/09/2016","22,283.0","22,316.0","22,336.5","22,291.5","","-0.07%"
"21/09/2016","22,298.0","22,316.0","22,351.0","22,296.5","","0.10%"
"20/09/2016","22,276.0","22,310.0","22,336.5","22,288.5","","0.07%"
"19/09/2016","22,261.0","22,301.5","22,333.0","22,281.0","","-0.12%"
"16/09/2016","22,288.0","22,310.0","22,330.5","22,285.0","","0.02%"
"15/09/2016","22,283.0","22,309.5","22,329.5","22,279.5","","0.11%"
"14/09/2016","22,258.0","22,309.5","22,326.5","22,267.0","","-0.09%"
"13/09/2016","22,278.0","22,300.0","22,318.5","22,285.5","","0.23%"
"12/09/2016","22,226.0","22,301.5","22,318.0","22,263.5","","-0.23%"
"09/09/2016","22,277.0","22,300.0","22,315.5","22,285.3","","0.10%"
"08/09/2016","22,255.0","22,295.0","22,317.5","22,274.0","","-0.10%"
"07/09/2016","22,277.0","22,300.0","22,312.5","22,288.0","","0.00%"
"06/09/2016","22,276.0","22,295.0","22,315.5","22,275.5","","-0.11%"
"05/09/2016","22,301.0","22,307.5","22,320.0","22,281.0","","0.22%"
"02/09/2016","22,251.0","22,292.5","22,294.5","22,281.5","","-0.10%"
"01/09/2016","22,273.0","22,302.0","22,320.0","22,285.5","","-0.12%"
"31/08/2016","22,300.0","22,300.0","22,323.5","22,281.0","","0.23%"
"30/08/2016","22,248.0","22,307.5","22,335.5","22,278.5","","0.00%"
"29/08/2016","22,248.0","22,301.0","22,335.5","22,275.0","","-0.16%"
"26/08/2016","22,283.0","22,304.5","22,331.5","22,281.0","","0.02%"
"25/08/2016","22,278.0","22,295.0","22,328.3","22,280.0","","0.01%"
"24/08/2016","22,276.0","22,295.0","22,324.5","22,274.0","","0.00%"
"23/08/2016","22,275.0","22,299.5","22,323.5","22,274.0","","0.12%"
"22/08/2016","22,248.0","22,300.0","22,321.8","22,263.0","","0.00%"
"19/08/2016","22,248.0","22,305.0","22,319.8","22,274.0","","-0.04%"
"18/08/2016","22,257.0","22,300.5","22,316.3","22,278.5","","-0.10%"
"17/08/2016","22,279.0","22,302.0","22,315.8","22,285.0","","0.00%"
"16/08/2016","22,278.0","22,299.5","22,315.0","22,280.0","","0.00%"
"15/08/2016","22,278.0","22,300.0","22,332.5","22,280.0","","-0.09%"
"12/08/2016","22,298.0","22,319.0","22,330.0","22,289.0","","0.09%"
"11/08/2016","22,278.0","22,299.5","22,329.0","22,288.0","","0.01%"
"10/08/2016","22,276.0","22,295.0","22,326.0","22,280.0","","0.01%"
"09/08/2016","22,273.0","22,295.0","22,324.0","22,269.0","","0.16%"
"08/08/2016","22,238.0","22,301.5","22,322.5","22,267.0","","-0.26%"
"05/08/2016","22,295.0","22,295.0","22,315.0","22,280.0","","0.16%"
"04/08/2016","22,260.0","22,299.5","22,315.0","22,280.0","","0.12%"
"03/08/2016","22,234.0","22,295.0","22,318.5","22,267.5","","-0.20%"
"02/08/2016","22,278.0","22,300.5","22,319.0","22,255.0","","0.11%"
"01/08/2016","22,253.0","22,295.0","22,315.0","22,275.5","","-0.09%"
"29/07/2016","22,273.0","22,300.5","22,313.0","22,285.5","","-0.02%"
"28/07/2016","22,278.0","22,298.5","22,315.0","22,284.5","","-0.10%"
"27/07/2016","22,300.0","22,305.0","22,316.0","22,285.5","","0.10%"
"26/07/2016","22,278.0","22,301.5","22,313.5","22,290.0","","0.00%"
"25/07/2016","22,278.0","22,304.5","22,310.5","22,291.5","","-0.02%"
"22/07/2016","22,282.0","22,301.5","22,306.5","22,290.5","","0.01%"
"21/07/2016","22,280.0","22,305.0","22,317.3","22,286.5","","0.14%"
"20/07/2016","22,248.0","22,302.5","22,319.5","22,275.5","","-0.10%"
"19/07/2016","22,270.0","22,302.0","22,316.0","22,285.5","","-0.04%"
"18/07/2016","22,278.0","22,302.5","22,316.0","22,285.5","","0.00%"
"15/07/2016","22,278.0","22,300.5","22,326.0","22,269.5","","0.00%"
"14/07/2016","22,277.0","22,301.5","22,309.5","22,289.5","","-0.01%"
"13/07/2016","22,279.0","22,300.5","22,323.0","22,290.5","","0.11%"
"12/07/2016","22,254.0","22,300.5","22,318.5","22,277.5","","-0.09%"
"11/07/2016","22,273.0","22,304.0","22,308.5","22,286.5","","-0.01%"
"08/07/2016","22,275.0","22,300.0","22,305.0","22,287.5","","-0.01%"
"07/07/2016","22,278.0","22,302.5","22,336.0","22,290.5","","0.00%"
"06/07/2016","22,278.0","22,322.5","22,337.5","22,292.0","","-0.12%"
"05/07/2016","22,305.0","22,307.5","22,310.5","22,303.0","","0.00%"
"04/07/2016","22,305.0","22,306.0","22,310.5","22,303.0","","0.11%"
"01/07/2016","22,281.0","22,304.0","22,335.5","22,292.0","","0.00%"
"30/06/2016","22,281.0","22,304.5","22,337.0","22,281.5","","0.10%"
"29/06/2016","22,258.0","22,311.5","22,335.0","22,285.5","","-0.03%"
"28/06/2016","22,265.0","22,317.5","22,350.5","22,285.5","","-0.22%"
"27/06/2016","22,313.0","22,301.5","22,362.0","22,280.5","","0.11%"
"24/06/2016","22,288.0","22,301.5","22,352.5","22,280.5","","0.03%"
"23/06/2016","22,281.0","22,302.5","22,318.5","22,287.5","","0.11%"
"22/06/2016","22,257.0","22,303.0","22,317.5","22,278.5","","-0.29%"
"21/06/2016","22,322.0","22,300.0","22,415.0","22,285.0","","0.00%"
"20/06/2016","22,322.0","22,300.0","22,428.0","22,295.0","","0.00%"
"17/06/2016","22,322.0","22,302.5","22,415.0","22,285.5","","0.27%"
"16/06/2016","22,262.0","22,320.0","22,332.5","22,285.0","","-0.27%"
"15/06/2016","22,322.0","22,317.5","22,415.0","22,299.0","","-0.10%"
"14/06/2016","22,344.0","22,352.5","22,436.0","22,288.0","","0.00%"
"13/06/2016","22,344.0","22,325.0","22,436.0","22,307.5","","0.11%"
"10/06/2016","22,320.0","22,335.0","22,357.5","22,317.5","","0.11%"
"09/06/2016","22,296.0","22,357.5","22,372.5","22,320.0","","0.04%"
"08/06/2016","22,288.0","22,340.0","22,367.5","22,310.5","","-0.13%"
"07/06/2016","22,318.0","22,397.5","22,397.5","22,329.5","","-0.13%"
"06/06/2016","22,348.0","22,370.0","22,474.5","22,340.0","","-0.18%"
"03/06/2016","22,388.0","22,439.5","22,458.5","22,389.5","","0.11%"
"02/06/2016","22,364.0","22,455.0","22,470.5","22,400.5","","-0.20%"
"01/06/2016","22,409.0","22,428.0","22,461.0","22,410.0","","0.19%"
"31/05/2016","22,366.0","22,395.0","22,412.5","22,376.0","","-0.22%"
"30/05/2016","22,415.0","22,415.0","22,437.5","22,390.5","","0.20%"
"27/05/2016","22,370.0","22,380.0","22,401.0","22,367.5","","0.06%"
"26/05/2016","22,356.0","22,357.5","22,382.5","22,315.5","","0.22%"
"25/05/2016","22,306.0","22,342.5","22,357.0","22,313.5","","-0.01%"
"24/05/2016","22,309.0","22,321.5","22,333.5","22,293.0","","0.15%"
"23/05/2016","22,276.0","22,317.5","22,323.0","22,295.0","","-0.17%"
"20/05/2016","22,315.0","22,316.0","22,320.0","22,315.0","","0.01%"
"19/05/2016","22,313.0","22,307.5","22,317.5","22,307.5","","0.36%"
"18/05/2016","22,234.0","22,307.5","22,316.0","22,269.0","","-0.20%"
"17/05/2016","22,278.0","22,307.5","22,323.5","22,287.0","","0.20%"
"16/05/2016","22,234.0","22,317.5","22,370.0","22,267.5","","-0.34%"
"13/05/2016","22,310.0","22,276.5","22,321.5","22,276.0","","0.04%"
"12/05/2016","22,300.0","22,295.0","22,322.0","22,278.5","","0.22%"
"11/05/2016","22,252.0","22,300.0","22,301.5","22,271.5","","-0.09%"
"10/05/2016","22,271.0","22,294.5","22,314.0","22,268.0","","0.09%"
"09/05/2016","22,251.0","22,287.5","22,302.5","22,265.5","","0.04%"
"06/05/2016","22,241.0","22,294.5","22,311.5","22,266.5","","0.06%"
"05/05/2016","22,228.0","22,290.0","22,320.5","22,259.0","","0.00%"
"04/05/2016","22,228.0","22,287.5","22,322.5","22,259.0","","0.00%"
"03/05/2016","22,228.0","22,279.0","22,297.0","22,279.0","","0.03%"
"02/05/2016","22,222.0","22,295.0","22,310.5","22,257.0","","-0.10%"
"29/04/2016","22,244.0","22,292.5","22,316.0","22,266.0","","-0.15%"
"28/04/2016","22,278.0","22,293.5","22,303.5","22,279.0","","0.15%"
"27/04/2016","22,244.0","22,297.5","22,306.0","22,267.5","","-0.04%"
"26/04/2016","22,254.0","22,304.0","22,305.0","22,272.0","","-0.10%"
"25/04/2016","22,276.0","22,300.0","22,305.0","22,277.5","","0.04%"
"22/04/2016","22,266.0","22,288.5","22,342.5","22,274.5","","0.00%"
"21/04/2016","22,266.0","22,288.5","22,341.0","22,277.5","","-0.02%"
"20/04/2016","22,271.0","22,294.5","22,345.5","22,277.0","","0.00%"
"19/04/2016","22,272.0","22,305.0","22,352.5","22,277.5","","-0.04%"
"18/04/2016","22,282.0","22,339.0","22,342.0","22,337.0","","0.00%"
"15/04/2016","22,282.0","22,325.0","22,361.0","22,287.5","","-0.03%"
"14/04/2016","22,288.0","22,325.0","22,359.0","22,275.0","","0.04%"
"13/04/2016","22,278.0","22,295.0","22,349.0","22,276.5","","0.18%"
"12/04/2016","22,238.0","22,290.0","22,348.5","22,260.5","","-0.21%"
"11/04/2016","22,285.0","22,347.5","22,348.0","22,288.0","","-0.02%"
"08/04/2016","22,289.0","22,289.0","22,295.0","22,287.3","","0.13%"
"07/04/2016","22,260.0","22,300.0","22,320.0","22,274.8","","-0.02%"
"06/04/2016","22,265.0","22,295.0","22,314.8","22,280.0","","-0.04%"
"05/04/2016","22,274.0","22,295.0","22,346.5","22,278.5","","0.00%"
"04/04/2016","22,273.0","22,295.0","22,346.5","22,276.5","","0.00%"
"01/04/2016","22,272.0","22,291.5","22,343.5","22,282.0","","0.04%"
"31/03/2016","22,264.0","22,289.5","22,343.5","22,277.0","","0.16%"
"30/03/2016","22,228.0","22,297.0","22,341.5","22,261.5","","-0.33%"
"29/03/2016","22,301.0","22,309.0","22,363.5","22,301.5","","0.00%"
"28/03/2016","22,301.0","22,302.0","22,363.5","22,295.0","","0.00%"
"25/03/2016","22,300.0","22,325.0","22,345.0","22,301.5","","-0.10%"
"24/03/2016","22,323.0","22,347.5","22,376.0","22,288.5","","-0.10%"
"23/03/2016","22,345.0","22,363.0","22,380.0","22,287.5","","0.25%"
"22/03/2016","22,290.0","22,295.0","22,307.5","22,290.0","","0.10%"
"21/03/2016","22,268.0","22,292.0","22,300.5","22,280.0","","-0.01%"
"18/03/2016","22,270.0","22,290.0","22,314.0","22,264.5","","0.10%"
"17/03/2016","22,247.0","22,291.0","22,296.5","22,269.5","","-0.19%"
"16/03/2016","22,290.0","22,295.0","22,298.5","22,292.5","","0.04%"
"15/03/2016","22,282.0","22,295.5","22,297.0","22,287.0","","0.06%"
"14/03/2016","22,268.0","22,290.0","22,309.5","22,254.5","","0.13%"
"11/03/2016","22,238.0","22,290.0","22,307.5","22,254.5","","0.09%"
"10/03/2016","22,219.0","22,296.0","22,308.0","22,254.5","","-0.24%"
"09/03/2016","22,273.0","22,375.0","22,375.0","22,284.5","","-0.01%"
"08/03/2016","22,276.0","22,302.5","22,303.5","22,285.0","","0.02%"
"07/03/2016","22,272.0","22,294.0","22,368.5","22,281.0","","0.24%"
"04/03/2016","22,219.0","22,294.5","22,325.5","22,254.5","","-0.22%"
"03/03/2016","22,268.0","22,297.5","22,317.0","22,273.5","","-0.19%"
"02/03/2016","22,310.0","22,315.0","22,332.0","22,292.0","","0.06%"
"01/03/2016","22,297.0","22,302.5","22,317.0","22,284.0","","0.09%"
"29/02/2016","22,277.0","22,375.0","22,400.0","22,282.0","","-0.07%"
"26/02/2016","22,293.0","22,322.5","22,369.0","22,265.5","","-0.04%"
"25/02/2016","22,301.0","22,315.0","22,366.5","22,307.5","","-0.21%"
"24/02/2016","22,348.0","22,377.5","22,398.5","22,344.5","","0.06%"
"23/02/2016","22,335.0","22,371.5","22,397.5","22,344.0","","-0.10%"
"22/02/2016","22,358.0","22,358.0","22,402.0","22,337.5","","0.11%"
"19/02/2016","22,333.0","22,357.5","22,392.5","22,323.5","","0.08%"
"18/02/2016","22,316.0","22,365.0","22,397.5","22,343.0","","-0.18%"
"17/02/2016","22,356.0","22,371.5","22,421.5","22,364.5","","0.04%"
"16/02/2016","22,348.0","22,371.5","22,403.5","22,360.5","","0.08%"
"15/02/2016","22,330.0","22,320.0","22,385.0","22,320.0","","0.38%"
"12/02/2016","22,246.0","22,286.0","22,319.0","22,286.0","","0.14%"
"11/02/2016","22,214.0","22,286.0","22,287.0","22,275.0","","0.00%"
"10/02/2016","22,214.0","22,286.0","22,288.0","22,275.0","","0.10%"
"09/02/2016","22,192.0","22,286.0","22,288.0","22,264.0","","-0.10%"
"08/02/2016","22,214.0","22,286.0","22,287.0","22,275.0","","-0.10%"
"05/02/2016","22,236.0","22,288.5","22,325.5","22,262.5","","-0.23%"
"04/02/2016","22,288.0","22,289.5","22,300.0","22,284.5","","0.31%"
"03/02/2016","22,219.0","22,294.0","22,314.5","22,257.0","","-0.20%"
"02/02/2016","22,263.0","22,215.0","22,310.0","22,213.5","","0.12%"
"01/02/2016","22,236.0","22,230.0","22,293.0","22,206.0","","0.17%"
"29/01/2016","22,198.0","22,233.5","22,257.5","22,214.0","","0.12%"
"28/01/2016","22,171.0","22,257.5","22,300.0","22,213.0","","-0.44%"
"27/01/2016","22,268.0","22,305.0","22,330.0","22,284.0","","-0.16%"
"26/01/2016","22,303.0","22,358.0","22,387.5","22,296.5","","-0.05%"
"25/01/2016","22,314.0","22,430.5","22,476.0","22,348.5","","-0.35%"
"22/01/2016","22,392.0","22,410.0","22,477.0","22,381.0","","0.25%"
"21/01/2016","22,336.0","22,423.0","22,475.0","22,376.5","","-0.27%"
"20/01/2016","22,396.0","22,425.0","22,477.0","22,408.0","","0.02%"
"19/01/2016","22,392.0","22,422.5","22,477.0","22,401.0","","0.12%"
"18/01/2016","22,365.0","22,430.5","22,467.5","22,376.5","","-0.22%"
"15/01/2016","22,415.0","22,437.5","22,479.5","22,409.0","","-0.09%"
"14/01/2016","22,436.0","22,416.5","22,493.5","22,409.0","","0.19%"
"13/01/2016","22,393.0","22,429.5","22,475.0","22,392.5","","-0.16%"
"12/01/2016","22,428.0","22,467.5","22,482.0","22,390.0","","0.04%"
"11/01/2016","22,418.0","22,475.0","22,505.0","22,419.5","","-0.04%"
"08/01/2016","22,426.0","22,475.5","22,489.0","22,450.5","","-0.01%"
"07/01/2016","22,428.0","22,495.0","22,510.0","22,445.0","","-0.16%"
"06/01/2016","22,465.0","22,472.5","22,507.5","22,465.0","","0.03%"
"05/01/2016","22,458.0","22,505.0","22,507.0","22,445.0","","0.15%"
"04/01/2016","22,424.0","22,490.0","22,524.5","22,438.0","","-0.25%"
"01/01/2016","22,480.0","22,480.0","22,480.0","22,480.0","","0.00%"
