"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2014","21,370.0","21,387.5","21,417.5","21,355.0","","-0.05%"
"30/12/2014","21,380.0","21,387.5","21,415.0","21,387.5","","0.38%"
"29/12/2014","21,300.0","21,387.5","21,415.0","21,352.5","","-0.33%"
"26/12/2014","21,370.0","21,387.5","21,415.0","21,387.5","","0.00%"
"25/12/2014","21,370.0","21,387.5","21,415.0","21,377.5","","0.00%"
"24/12/2014","21,370.0","21,387.5","21,405.0","21,377.5","","0.02%"
"23/12/2014","21,365.0","21,362.5","21,412.5","21,362.5","","0.00%"
"22/12/2014","21,365.0","21,375.0","21,410.0","21,350.0","","-0.02%"
"19/12/2014","21,370.0","21,387.5","21,422.5","21,357.5","","0.00%"
"18/12/2014","21,370.0","21,387.5","21,415.0","21,370.0","","0.00%"
"17/12/2014","21,370.0","21,382.5","21,410.0","21,372.5","","0.05%"
"16/12/2014","21,360.0","21,387.5","21,415.0","21,377.5","","-0.05%"
"15/12/2014","21,370.0","21,385.0","21,410.0","21,355.0","","0.00%"
"12/12/2014","21,370.0","21,365.0","21,397.5","21,365.0","","0.14%"
"11/12/2014","21,340.0","21,365.0","21,380.5","21,352.5","","0.00%"
"10/12/2014","21,340.0","21,365.0","21,392.5","21,338.5","","0.00%"
"09/12/2014","21,340.0","21,340.0","21,377.0","21,330.0","","0.19%"
"08/12/2014","21,300.0","21,335.0","21,365.0","21,318.0","","-0.05%"
"05/12/2014","21,310.0","21,340.0","21,365.0","21,319.5","","0.05%"
"04/12/2014","21,300.0","21,365.0","21,379.0","21,332.5","","-0.19%"
"03/12/2014","21,340.0","21,385.0","21,387.5","21,356.0","","-0.14%"
"02/12/2014","21,370.0","21,397.5","21,415.0","21,380.0","","-0.09%"
"01/12/2014","21,390.0","21,397.5","21,427.5","21,335.0","","0.42%"
"28/11/2014","21,300.0","21,395.0","21,412.5","21,327.5","","-0.42%"
"27/11/2014","21,390.0","21,395.0","21,397.5","21,374.0","","0.05%"
"26/11/2014","21,380.0","21,385.0","21,429.0","21,375.0","","0.05%"
"25/11/2014","21,370.0","21,397.5","21,427.5","21,355.0","","0.40%"
"24/11/2014","21,285.0","21,360.0","21,420.0","21,320.0","","-0.28%"
"21/11/2014","21,345.0","21,352.5","21,385.0","21,325.0","","0.23%"
"20/11/2014","21,295.0","21,350.0","21,404.5","21,327.5","","0.07%"
"19/11/2014","21,280.0","21,390.0","21,405.0","21,328.5","","-0.35%"
"18/11/2014","21,355.0","21,345.0","21,410.0","21,330.0","","0.21%"
"17/11/2014","21,310.0","21,325.0","21,355.0","21,295.0","","0.09%"
"14/11/2014","21,290.0","21,325.0","21,335.0","21,215.0","","0.00%"
"13/11/2014","21,290.0","21,295.0","21,335.0","21,215.0","","0.09%"
"12/11/2014","21,270.0","21,290.0","21,310.0","21,215.0","","0.00%"
"11/11/2014","21,270.0","21,290.0","21,342.5","21,215.0","","0.40%"
"10/11/2014","21,185.0","21,280.0","21,315.0","21,215.0","","-0.40%"
"07/11/2014","21,270.0","21,280.0","21,295.0","21,215.0","","0.05%"
"06/11/2014","21,260.0","21,279.0","21,300.0","21,266.5","","0.15%"
"05/11/2014","21,228.0","21,290.0","21,312.5","21,215.0","","-0.10%"
"04/11/2014","21,250.0","21,290.0","21,310.0","21,225.0","","-0.09%"
"03/11/2014","21,270.0","21,280.0","21,310.0","21,215.0","","0.07%"
"31/10/2014","21,255.0","21,260.0","21,290.0","21,225.0","","0.16%"
"30/10/2014","21,220.0","21,270.0","21,290.0","21,235.0","","-0.12%"
"29/10/2014","21,245.0","21,280.0","21,292.5","21,235.0","","0.02%"
"28/10/2014","21,240.0","21,270.0","21,295.0","21,215.0","","-0.09%"
"27/10/2014","21,260.0","21,275.0","21,285.0","21,215.0","","0.05%"
"24/10/2014","21,250.0","21,265.0","21,285.0","21,215.0","","0.05%"
"23/10/2014","21,240.0","21,245.0","21,275.0","21,240.0","","0.09%"
"22/10/2014","21,220.0","21,270.0","21,280.0","21,230.0","","-0.09%"
"21/10/2014","21,240.0","21,260.0","21,285.0","21,215.0","","0.09%"
"20/10/2014","21,220.0","21,245.0","21,275.0","21,215.0","","0.00%"
"17/10/2014","21,220.0","21,240.0","21,260.0","21,215.0","","0.09%"
"16/10/2014","21,200.0","21,240.0","21,260.0","21,215.0","","-0.07%"
"15/10/2014","21,215.0","21,235.0","21,250.0","21,212.5","","0.09%"
"14/10/2014","21,195.0","21,220.0","21,230.0","21,210.0","","0.02%"
