"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"29/12/2000","14,512.0","14,512.0","14,512.0","14,512.0","","0.00%"
"28/12/2000","14,512.0","14,512.0","14,512.0","14,512.0","","0.01%"
"27/12/2000","14,511.0","14,511.0","14,511.0","14,511.0","","-0.02%"
"26/12/2000","14,514.0","14,514.0","14,514.0","14,514.0","","0.01%"
"25/12/2000","14,513.0","14,513.0","14,513.0","14,513.0","","0.05%"
"22/12/2000","14,506.0","14,506.0","14,506.0","14,506.0","","0.00%"
"21/12/2000","14,506.0","14,506.0","14,506.0","14,506.0","","0.00%"
"20/12/2000","14,506.0","14,506.0","14,506.0","14,506.0","","-0.01%"
"19/12/2000","14,507.0","14,507.0","14,507.0","14,507.0","","0.00%"
"18/12/2000","14,507.0","14,507.0","14,507.0","14,507.0","","-0.01%"
"15/12/2000","14,509.0","14,509.0","14,509.0","14,509.0","","-0.02%"
"14/12/2000","14,512.0","14,512.0","14,512.0","14,512.0","","-0.01%"
"13/12/2000","14,513.0","14,513.0","14,513.0","14,513.0","","0.01%"
"12/12/2000","14,511.0","14,511.0","14,511.0","14,511.0","","0.03%"
"11/12/2000","14,506.0","14,506.0","14,506.0","14,506.0","","-0.01%"
"08/12/2000","14,508.0","14,508.0","14,508.0","14,508.0","","0.00%"
"07/12/2000","14,508.0","14,508.0","14,508.0","14,508.0","","0.00%"
"06/12/2000","14,508.0","14,508.0","14,508.0","14,508.0","","0.03%"
"05/12/2000","14,503.0","14,503.0","14,503.0","14,503.0","","0.00%"
"04/12/2000","14,503.0","14,503.0","14,503.0","14,503.0","","0.05%"
"01/12/2000","14,496.0","14,496.0","14,496.0","14,496.0","","0.00%"
"30/11/2000","14,496.0","14,496.0","14,496.0","14,496.0","","0.03%"
"29/11/2000","14,491.0","14,491.0","14,491.0","14,491.0","","0.00%"
"28/11/2000","14,491.0","14,491.0","14,491.0","14,491.0","","0.04%"
"27/11/2000","14,485.0","14,485.0","14,485.0","14,485.0","","0.08%"
"24/11/2000","14,474.0","14,474.0","14,474.0","14,474.0","","-0.03%"
"23/11/2000","14,479.0","14,479.0","14,479.0","14,479.0","","0.03%"
"22/11/2000","14,474.0","14,474.0","14,474.0","14,474.0","","0.05%"
"21/11/2000","14,467.0","14,467.0","14,467.0","14,467.0","","0.00%"
"20/11/2000","14,467.0","14,467.0","14,467.0","14,467.0","","0.06%"
"17/11/2000","14,459.0","14,459.0","14,459.0","14,459.0","","0.00%"
"16/11/2000","14,459.0","14,459.0","14,459.0","14,459.0","","0.05%"
"15/11/2000","14,452.0","14,452.0","14,452.0","14,452.0","","0.03%"
"14/11/2000","14,447.0","14,447.0","14,447.0","14,447.0","","0.07%"
"13/11/2000","14,437.0","14,437.0","14,437.0","14,437.0","","0.03%"
"10/11/2000","14,432.0","14,432.0","14,432.0","14,432.0","","0.00%"
"09/11/2000","14,432.0","14,432.0","14,432.0","14,432.0","","0.07%"
"08/11/2000","14,422.0","14,422.0","14,422.0","14,422.0","","0.08%"
"07/11/2000","14,410.0","14,410.0","14,410.0","14,410.0","","0.03%"
"06/11/2000","14,405.0","14,405.0","14,405.0","14,405.0","","0.05%"
"03/11/2000","14,398.0","14,398.0","14,398.0","14,398.0","","0.00%"
"02/11/2000","14,398.0","14,398.0","14,398.0","14,398.0","","0.16%"
"01/11/2000","14,375.0","14,375.0","14,375.0","14,375.0","","0.00%"
"31/10/2000","14,375.0","14,375.0","14,375.0","14,375.0","","0.03%"
"30/10/2000","14,370.0","14,370.0","14,370.0","14,370.0","","0.07%"
"27/10/2000","14,360.0","14,360.0","14,360.0","14,360.0","","0.07%"
"26/10/2000","14,350.0","14,350.0","14,350.0","14,350.0","","0.07%"
"25/10/2000","14,340.0","14,340.0","14,340.0","14,340.0","","0.00%"
"24/10/2000","14,340.0","14,340.0","14,340.0","14,340.0","","0.03%"
"23/10/2000","14,335.0","14,335.0","14,335.0","14,335.0","","0.00%"
"20/10/2000","14,335.0","14,335.0","14,335.0","14,335.0","","0.07%"
"19/10/2000","14,325.0","14,325.0","14,325.0","14,325.0","","0.00%"
"18/10/2000","14,325.0","14,325.0","14,325.0","14,325.0","","0.10%"
"17/10/2000","14,310.0","14,310.0","14,310.0","14,310.0","","0.00%"
"16/10/2000","14,310.0","14,310.0","14,310.0","14,310.0","","0.44%"
"13/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","0.00%"
"12/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","0.00%"
"11/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","0.00%"
"10/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","-0.09%"
"09/10/2000","14,261.0","14,261.0","14,261.0","14,261.0","","0.09%"
"06/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","0.00%"
"05/10/2000","14,248.0","14,248.0","14,248.0","14,248.0","","0.06%"
"04/10/2000","14,240.0","14,240.0","14,240.0","14,240.0","","0.06%"
"03/10/2000","14,232.0","14,232.0","14,232.0","14,232.0","","0.10%"
"02/10/2000","14,218.0","14,218.0","14,218.0","14,218.0","","0.04%"
"29/09/2000","14,212.0","14,212.0","14,212.0","14,212.0","","0.04%"
"28/09/2000","14,207.0","14,207.0","14,207.0","14,207.0","","0.00%"
"27/09/2000","14,207.0","14,207.0","14,207.0","14,207.0","","0.04%"
"26/09/2000","14,202.0","14,202.0","14,202.0","14,202.0","","0.08%"
"25/09/2000","14,190.0","14,190.0","14,190.0","14,190.0","","0.08%"
"22/09/2000","14,178.0","14,178.0","14,178.0","14,178.0","","0.06%"
"21/09/2000","14,170.0","14,170.0","14,170.0","14,170.0","","-0.03%"
"20/09/2000","14,174.0","14,174.0","14,174.0","14,174.0","","0.10%"
"19/09/2000","14,160.0","14,160.0","14,160.0","14,160.0","","-0.01%"
"18/09/2000","14,162.0","14,162.0","14,162.0","14,162.0","","0.11%"
"15/09/2000","14,146.0","14,146.0","14,146.0","14,146.0","","0.02%"
"14/09/2000","14,143.0","14,143.0","14,143.0","14,143.0","","0.04%"
"13/09/2000","14,138.0","14,138.0","14,138.0","14,138.0","","0.00%"
"12/09/2000","14,138.0","14,138.0","14,138.0","14,138.0","","-0.01%"
"11/09/2000","14,140.0","14,140.0","14,140.0","14,140.0","","0.05%"
"08/09/2000","14,133.0","14,133.0","14,133.0","14,133.0","","0.03%"
"07/09/2000","14,129.0","14,129.0","14,129.0","14,129.0","","0.04%"
"06/09/2000","14,124.0","14,124.0","14,124.0","14,124.0","","0.00%"
"05/09/2000","14,124.0","14,124.0","14,124.0","14,124.0","","0.04%"
"04/09/2000","14,118.0","14,118.0","14,118.0","14,118.0","","0.00%"
"01/09/2000","14,118.0","14,118.0","14,118.0","14,118.0","","0.00%"
"31/08/2000","14,118.0","14,118.0","14,118.0","14,118.0","","0.04%"
"30/08/2000","14,113.0","14,113.0","14,113.0","14,113.0","","-0.01%"
"29/08/2000","14,115.0","14,115.0","14,115.0","14,115.0","","0.00%"
"28/08/2000","14,115.0","14,115.0","14,115.0","14,115.0","","0.04%"
"25/08/2000","14,110.0","14,110.0","14,110.0","14,110.0","","0.01%"
"24/08/2000","14,108.0","14,108.0","14,108.0","14,108.0","","-0.01%"
"23/08/2000","14,109.0","14,109.0","14,109.0","14,109.0","","0.03%"
"22/08/2000","14,105.0","14,105.0","14,105.0","14,105.0","","0.00%"
"21/08/2000","14,105.0","14,105.0","14,105.0","14,105.0","","-0.01%"
"18/08/2000","14,107.0","14,107.0","14,107.0","14,107.0","","0.04%"
"17/08/2000","14,102.0","14,102.0","14,102.0","14,102.0","","-0.01%"
"16/08/2000","14,103.0","14,103.0","14,103.0","14,103.0","","0.03%"
"15/08/2000","14,099.0","14,099.0","14,099.0","14,099.0","","0.00%"
"14/08/2000","14,099.0","14,099.0","14,099.0","14,099.0","","0.00%"
"11/08/2000","14,099.0","14,099.0","14,099.0","14,099.0","","0.02%"
"10/08/2000","14,096.0","14,096.0","14,096.0","14,096.0","","0.00%"
"09/08/2000","14,096.0","14,096.0","14,096.0","14,096.0","","0.00%"
"08/08/2000","14,096.0","14,096.0","14,096.0","14,096.0","","-0.01%"
"07/08/2000","14,097.0","14,097.0","14,097.0","14,097.0","","0.02%"
"04/08/2000","14,094.0","14,094.0","14,094.0","14,094.0","","0.00%"
"03/08/2000","14,094.0","14,094.0","14,094.0","14,094.0","","0.01%"
"02/08/2000","14,093.0","14,093.0","14,093.0","14,093.0","","0.02%"
"01/08/2000","14,090.0","14,090.0","14,090.0","14,090.0","","0.00%"
"31/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","0.00%"
"28/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","0.00%"
"27/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","-0.02%"
"26/07/2000","14,093.0","14,093.0","14,093.0","14,093.0","","0.02%"
"25/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","-0.01%"
"24/07/2000","14,092.0","14,092.0","14,092.0","14,092.0","","0.00%"
"21/07/2000","14,092.0","14,092.0","14,092.0","14,092.0","","0.00%"
"20/07/2000","14,092.0","14,092.0","14,092.0","14,092.0","","0.01%"
"19/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","0.00%"
"18/07/2000","14,090.0","14,090.0","14,090.0","14,090.0","","0.01%"
"17/07/2000","14,088.0","14,088.0","14,088.0","14,088.0","","0.00%"
"14/07/2000","14,088.0","14,088.0","14,088.0","14,088.0","","0.00%"
"13/07/2000","14,088.0","14,088.0","14,088.0","14,088.0","","-0.01%"
"12/07/2000","14,089.0","14,089.0","14,089.0","14,089.0","","0.02%"
"11/07/2000","14,086.0","14,086.0","14,086.0","14,086.0","","0.00%"
"10/07/2000","14,086.0","14,086.0","14,086.0","14,086.0","","0.00%"
"07/07/2000","14,086.0","14,086.0","14,086.0","14,086.0","","0.02%"
"06/07/2000","14,083.0","14,083.0","14,083.0","14,083.0","","-0.01%"
"05/07/2000","14,085.0","14,085.0","14,085.0","14,085.0","","0.01%"
"04/07/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.00%"
"03/07/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.02%"
"30/06/2000","14,081.0","14,081.0","14,081.0","14,081.0","","-0.01%"
"29/06/2000","14,082.0","14,082.0","14,082.0","14,082.0","","0.00%"
"28/06/2000","14,082.0","14,082.0","14,082.0","14,082.0","","-0.02%"
"27/06/2000","14,085.0","14,085.0","14,085.0","14,085.0","","0.00%"
"26/06/2000","14,085.0","14,085.0","14,085.0","14,085.0","","0.01%"
"23/06/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.00%"
"22/06/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.00%"
"21/06/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.00%"
"20/06/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.00%"
"19/06/2000","14,084.0","14,084.0","14,084.0","14,084.0","","0.01%"
"16/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.00%"
"15/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.00%"
"14/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.00%"
"13/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.00%"
"12/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.01%"
"09/06/2000","14,081.0","14,081.0","14,081.0","14,081.0","","-0.01%"
"08/06/2000","14,082.0","14,082.0","14,082.0","14,082.0","","0.01%"
"07/06/2000","14,080.0","14,080.0","14,080.0","14,080.0","","0.00%"
"06/06/2000","14,080.0","14,080.0","14,080.0","14,080.0","","0.01%"
"05/06/2000","14,079.0","14,079.0","14,079.0","14,079.0","","-0.01%"
"02/06/2000","14,081.0","14,081.0","14,081.0","14,081.0","","-0.01%"
"01/06/2000","14,083.0","14,083.0","14,083.0","14,083.0","","0.01%"
"31/05/2000","14,082.0","14,082.0","14,082.0","14,082.0","","0.00%"
"30/05/2000","14,082.0","14,082.0","14,082.0","14,082.0","","0.01%"
"29/05/2000","14,080.0","14,080.0","14,080.0","14,080.0","","0.00%"
"26/05/2000","14,080.0","14,080.0","14,080.0","14,080.0","","0.00%"
