"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/1996","11,146.0","11,146.0","11,146.0","11,146.0","","0.01%"
"30/12/1996","11,145.0","11,145.0","11,145.0","11,145.0","","0.03%"
"27/12/1996","11,142.0","11,142.0","11,142.0","11,142.0","","-0.03%"
"26/12/1996","11,145.0","11,145.0","11,145.0","11,145.0","","0.03%"
"25/12/1996","11,142.0","11,142.0","11,142.0","11,142.0","","0.00%"
"24/12/1996","11,142.0","11,142.0","11,142.0","11,142.0","","0.00%"
"23/12/1996","11,142.0","11,142.0","11,142.0","11,142.0","","0.04%"
"20/12/1996","11,138.0","11,138.0","11,138.0","11,138.0","","0.00%"
"19/12/1996","11,138.0","11,138.0","11,138.0","11,138.0","","-0.02%"
"18/12/1996","11,140.0","11,140.0","11,140.0","11,140.0","","0.02%"
"17/12/1996","11,138.0","11,138.0","11,138.0","11,138.0","","0.00%"
"16/12/1996","11,138.0","11,138.0","11,138.0","11,138.0","","0.02%"
"13/12/1996","11,136.0","11,136.0","11,136.0","11,136.0","","-0.02%"
"12/12/1996","11,138.0","11,138.0","11,138.0","11,138.0","","0.03%"
"11/12/1996","11,135.0","11,135.0","11,135.0","11,135.0","","0.04%"
"10/12/1996","11,130.0","11,130.0","11,130.0","11,130.0","","0.00%"
"09/12/1996","11,130.0","11,130.0","11,130.0","11,130.0","","0.11%"
"06/12/1996","11,118.0","11,118.0","11,118.0","11,118.0","","-0.11%"
"05/12/1996","11,130.0","11,130.0","11,130.0","11,130.0","","0.18%"
"04/12/1996","11,110.0","11,110.0","11,110.0","11,110.0","","0.10%"
"03/12/1996","11,099.0","11,099.0","11,099.0","11,099.0","","0.00%"
"02/12/1996","11,099.0","11,099.0","11,099.0","11,099.0","","0.09%"
"29/11/1996","11,089.0","11,089.0","11,089.0","11,089.0","","0.04%"
"28/11/1996","11,085.0","11,085.0","11,085.0","11,085.0","","0.04%"
"27/11/1996","11,081.0","11,081.0","11,081.0","11,081.0","","0.05%"
"26/11/1996","11,076.0","11,076.0","11,076.0","11,076.0","","0.00%"
"25/11/1996","11,076.0","11,076.0","11,076.0","11,076.0","","0.02%"
"22/11/1996","11,074.0","11,074.0","11,074.0","11,074.0","","-0.03%"
"21/11/1996","11,077.0","11,077.0","11,077.0","11,077.0","","0.08%"
"20/11/1996","11,068.0","11,068.0","11,068.0","11,068.0","","0.01%"
"19/11/1996","11,067.0","11,067.0","11,067.0","11,067.0","","-0.05%"
"18/11/1996","11,072.0","11,072.0","11,072.0","11,072.0","","0.01%"
"15/11/1996","11,071.0","11,071.0","11,071.0","11,071.0","","0.06%"
"14/11/1996","11,064.0","11,064.0","11,064.0","11,064.0","","-0.05%"
"13/11/1996","11,070.0","11,070.0","11,070.0","11,070.0","","0.01%"
"12/11/1996","11,069.0","11,069.0","11,069.0","11,069.0","","0.00%"
"11/11/1996","11,069.0","11,069.0","11,069.0","11,069.0","","0.04%"
"08/11/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"07/11/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"06/11/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"05/11/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"04/11/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.05%"
"01/11/1996","11,060.0","11,060.0","11,060.0","11,060.0","","0.00%"
"31/10/1996","11,060.0","11,060.0","11,060.0","11,060.0","","0.00%"
"30/10/1996","11,060.0","11,060.0","11,060.0","11,060.0","","0.00%"
"29/10/1996","11,060.0","11,060.0","11,060.0","11,060.0","","0.00%"
"28/10/1996","11,060.0","11,060.0","11,060.0","11,060.0","","0.01%"
"25/10/1996","11,059.0","11,059.0","11,059.0","11,059.0","","0.00%"
"24/10/1996","11,059.0","11,059.0","11,059.0","11,059.0","","0.00%"
"23/10/1996","11,059.0","11,059.0","11,059.0","11,059.0","","-0.13%"
"22/10/1996","11,073.0","11,073.0","11,073.0","11,073.0","","0.07%"
"21/10/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"18/10/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"17/10/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.00%"
"16/10/1996","11,065.0","11,065.0","11,065.0","11,065.0","","0.09%"
"15/10/1996","11,055.0","11,055.0","11,055.0","11,055.0","","0.01%"
"14/10/1996","11,054.0","11,054.0","11,054.0","11,054.0","","0.02%"
