"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"29/12/2023","24,260.0","24,270.0","24,300.0","24,240.0","","0.10%"
"28/12/2023","24,235.0","24,300.0","24,355.0","24,250.0","","-0.45%"
"27/12/2023","24,345.0","24,375.0","24,391.0","24,315.0","","0.08%"
"26/12/2023","24,325.0","24,250.0","24,335.0","24,210.0","","0.39%"
"25/12/2023","24,230.0","24,220.0","24,265.0","24,180.0","","-0.02%"
"22/12/2023","24,235.0","24,300.0","24,317.5","24,235.0","","-0.35%"
"21/12/2023","24,320.0","24,342.5","24,357.5","24,320.0","","-0.06%"
"20/12/2023","24,335.0","24,330.0","24,349.0","24,275.0","","-0.06%"
"19/12/2023","24,350.0","24,360.0","24,378.0","24,340.0","","0.00%"
"18/12/2023","24,350.0","24,265.0","24,375.0","24,230.0","","0.37%"
"15/12/2023","24,260.0","24,245.0","24,275.0","24,220.0","","0.06%"
"14/12/2023","24,245.0","24,227.5","24,265.0","24,200.0","","-0.14%"
"13/12/2023","24,279.0","24,262.5","24,283.0","24,257.5","","0.08%"
"12/12/2023","24,260.0","24,270.0","24,280.0","24,263.5","","0.04%"
"11/12/2023","24,250.0","24,210.0","24,277.5","24,180.0","","0.12%"
"08/12/2023","24,220.0","24,260.0","24,267.5","24,230.0","","-0.23%"
"07/12/2023","24,275.0","24,280.0","24,290.0","24,267.5","","0.00%"
"06/12/2023","24,274.0","24,280.0","24,305.0","24,263.0","","0.03%"
"05/12/2023","24,266.0","24,255.0","24,283.5","24,237.5","","0.07%"
"04/12/2023","24,250.0","24,280.0","24,295.0","24,225.0","","-0.16%"
"01/12/2023","24,290.0","24,300.0","24,315.0","24,260.0","","0.16%"
"30/11/2023","24,250.0","24,260.0","24,277.5","24,200.0","","-0.04%"
"29/11/2023","24,260.0","24,190.0","24,270.0","24,182.0","","0.12%"
"28/11/2023","24,230.0","24,257.5","24,260.0","24,228.5","","0.00%"
"27/11/2023","24,230.0","24,230.0","24,270.0","24,221.5","","-0.12%"
"24/11/2023","24,260.0","24,260.0","24,282.0","24,210.0","","0.08%"
"23/11/2023","24,240.0","24,210.0","24,247.5","24,165.0","","0.14%"
"22/11/2023","24,205.0","24,145.0","24,217.5","24,142.5","","0.31%"
"21/11/2023","24,130.0","24,110.0","24,172.5","24,097.0","","-0.17%"
"20/11/2023","24,170.0","24,215.0","24,235.0","24,158.0","","-0.33%"
"17/11/2023","24,250.0","24,300.0","24,305.0","24,225.0","","-0.16%"
"16/11/2023","24,288.0","24,288.0","24,312.5","24,274.5","","-0.01%"
"15/11/2023","24,290.0","24,378.0","24,381.0","24,269.0","","-0.27%"
"14/11/2023","24,355.0","24,383.0","24,389.0","24,352.5","","-0.11%"
"13/11/2023","24,383.0","24,320.0","24,395.5","24,320.0","","0.28%"
"10/11/2023","24,315.0","24,380.0","24,380.0","24,305.0","","-0.10%"
"09/11/2023","24,340.0","24,375.0","24,395.0","24,330.0","","-0.12%"
"08/11/2023","24,370.0","24,345.0","24,385.0","24,290.0","","0.25%"
"07/11/2023","24,310.0","24,360.0","24,377.5","24,262.5","","-0.10%"
"06/11/2023","24,335.0","24,565.0","24,565.0","24,315.0","","-0.75%"
"03/11/2023","24,520.0","24,575.0","24,580.0","24,535.0","","-0.20%"
"02/11/2023","24,570.0","24,565.0","24,585.0","24,558.0","","-0.06%"
"01/11/2023","24,585.0","24,575.0","24,593.0","24,560.0","","0.10%"
"31/10/2023","24,560.0","24,555.0","24,573.5","24,551.5","","0.01%"
"30/10/2023","24,558.0","24,570.0","24,590.0","24,555.0","","-0.05%"
"27/10/2023","24,570.0","24,606.0","24,612.0","24,555.0","","-0.08%"
"26/10/2023","24,590.0","24,590.0","24,620.0","24,570.0","","0.12%"
"25/10/2023","24,560.0","24,565.0","24,585.0","24,550.0","","0.04%"
"24/10/2023","24,550.0","24,560.0","24,597.5","24,525.0","","-0.16%"
"23/10/2023","24,590.0","24,535.0","24,617.5","24,485.0","","0.29%"
"20/10/2023","24,520.0","24,565.0","24,582.5","24,480.0","","-0.12%"
"19/10/2023","24,550.0","24,585.0","24,597.5","24,490.0","","-0.02%"
"18/10/2023","24,555.0","24,487.5","24,577.5","24,479.5","","0.27%"
"17/10/2023","24,490.0","24,455.0","24,503.0","24,454.0","","0.12%"
"16/10/2023","24,460.0","24,452.5","24,481.5","24,445.0","","0.08%"
"13/10/2023","24,440.0","24,485.0","24,485.0","24,435.0","","0.02%"
