"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"29/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"28/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"27/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"26/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"25/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"22/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"21/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"20/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"19/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"18/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"15/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"14/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"13/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"12/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"11/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"08/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.00%"
"07/12/1995","11,010.0","11,010.0","11,010.0","11,010.0","","0.01%"
"06/12/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"05/12/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"04/12/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"01/12/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"30/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"29/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"28/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"27/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"24/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"23/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"22/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"21/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.00%"
"20/11/1995","11,009.0","11,009.0","11,009.0","11,009.0","","0.01%"
"17/11/1995","11,008.0","11,008.0","11,008.0","11,008.0","","0.00%"
