"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2012","20,820.0","20,835.0","20,860.0","20,827.5","","0.02%"
"28/12/2012","20,815.0","20,837.5","20,870.0","20,818.5","","-0.01%"
"27/12/2012","20,818.0","20,842.5","20,870.0","20,816.0","","-0.01%"
"26/12/2012","20,820.0","20,847.5","20,870.0","20,821.5","","0.10%"
"25/12/2012","20,800.0","20,842.5","20,870.0","20,822.5","","-0.12%"
"24/12/2012","20,825.0","20,852.5","20,870.0","20,824.5","","-0.02%"
"21/12/2012","20,830.0","20,852.5","20,870.0","20,826.0","","-0.02%"
"20/12/2012","20,835.0","20,852.5","20,870.0","20,827.5","","0.00%"
"19/12/2012","20,835.0","20,847.5","20,870.0","20,829.0","","0.10%"
"18/12/2012","20,815.0","20,845.0","20,870.0","20,826.0","","0.00%"
"17/12/2012","20,815.0","20,845.0","20,870.0","20,823.5","","0.00%"
"14/12/2012","20,815.0","20,847.5","20,870.0","20,823.5","","0.00%"
"13/12/2012","20,815.0","20,847.5","20,870.0","20,823.5","","0.00%"
"12/12/2012","20,815.0","20,842.5","20,870.0","20,822.0","","-0.13%"
"11/12/2012","20,842.0","20,842.5","20,871.0","20,822.0","","0.13%"
"10/12/2012","20,815.0","20,842.5","20,870.0","20,822.0","","0.00%"
"07/12/2012","20,815.0","20,842.5","20,870.0","20,822.0","","-0.07%"
"06/12/2012","20,830.0","20,847.5","20,870.0","20,825.0","","0.00%"
"05/12/2012","20,830.0","20,847.5","20,870.0","20,825.0","","0.02%"
"04/12/2012","20,825.0","20,850.0","20,870.0","20,825.0","","0.00%"
"03/12/2012","20,825.0","20,847.5","20,870.0","20,825.0","","-0.05%"
"30/11/2012","20,835.0","20,850.0","20,870.0","20,825.0","","-0.02%"
"29/11/2012","20,840.0","20,850.0","20,870.0","20,825.0","","0.07%"
"28/11/2012","20,825.0","20,855.0","20,870.0","20,825.0","","-0.07%"
"27/11/2012","20,840.0","20,860.0","20,870.0","20,827.5","","0.00%"
"26/11/2012","20,840.0","20,860.0","20,870.0","20,830.0","","0.00%"
"23/11/2012","20,840.0","20,862.5","20,872.5","20,830.0","","0.00%"
"22/11/2012","20,840.0","20,862.5","20,872.5","20,832.5","","0.07%"
"21/11/2012","20,825.0","20,857.5","20,870.0","20,830.0","","0.00%"
"20/11/2012","20,825.0","20,857.5","20,872.5","20,830.0","","-0.05%"
"19/11/2012","20,835.0","20,860.0","20,872.5","20,822.5","","0.17%"
"16/11/2012","20,800.0","20,850.0","20,872.5","20,826.5","","-0.14%"
"15/11/2012","20,830.0","20,847.5","20,870.0","20,795.0","","0.00%"
"14/11/2012","20,830.0","20,847.5","20,870.0","20,820.0","","0.05%"
"13/11/2012","20,820.0","20,847.5","20,865.0","20,820.0","","-0.05%"
"12/11/2012","20,830.0","20,850.0","20,865.0","20,820.0","","0.07%"
"09/11/2012","20,815.0","20,850.0","20,865.0","20,817.5","","-0.02%"
"08/11/2012","20,820.0","20,847.5","20,870.0","20,820.0","","-0.10%"
"07/11/2012","20,840.0","20,847.5","20,870.0","20,820.0","","0.05%"
"06/11/2012","20,830.0","20,850.0","20,870.0","20,820.0","","0.14%"
"05/11/2012","20,800.0","20,847.5","20,875.0","20,820.0","","-0.12%"
"02/11/2012","20,825.0","20,850.0","20,875.0","20,820.0","","-0.05%"
"01/11/2012","20,835.0","20,847.5","20,875.0","20,820.0","","0.05%"
"31/10/2012","20,825.0","20,850.0","20,875.0","20,820.0","","0.05%"
"30/10/2012","20,815.0","20,850.0","20,875.0","20,820.0","","-0.07%"
"29/10/2012","20,830.0","20,850.0","20,875.0","20,822.5","","0.05%"
"26/10/2012","20,820.0","20,847.5","20,875.0","20,817.5","","-0.02%"
"25/10/2012","20,825.0","20,850.0","20,875.0","20,817.5","","0.00%"
"24/10/2012","20,825.0","20,850.0","20,875.0","20,820.0","","-0.02%"
"23/10/2012","20,830.0","20,852.5","20,875.0","20,822.5","","0.00%"
"22/10/2012","20,830.0","20,850.0","20,875.0","20,821.5","","0.05%"
"19/10/2012","20,820.0","20,842.5","20,885.0","20,822.5","","0.00%"
"18/10/2012","20,820.0","20,845.0","20,885.0","20,822.5","","-0.05%"
"17/10/2012","20,830.0","20,850.0","20,885.0","20,825.0","","0.00%"
"16/10/2012","20,830.0","20,830.0","20,885.0","20,827.5","","0.00%"
"15/10/2012","20,830.0","20,852.5","20,885.0","20,827.5","","0.05%"
"12/10/2012","20,820.0","20,830.0","20,885.0","20,830.0","","-0.10%"
"11/10/2012","20,840.0","20,860.0","20,885.0","20,830.0","","0.05%"
"10/10/2012","20,830.0","20,865.0","20,890.0","20,830.0","","-0.10%"
"09/10/2012","20,850.0","20,875.0","20,910.0","20,857.5","","-0.05%"
"08/10/2012","20,860.0","20,895.0","20,915.0","20,867.5","","0.00%"
"05/10/2012","20,860.0","20,890.0","20,915.0","20,865.0","","-0.05%"
"04/10/2012","20,870.0","20,875.0","20,912.5","20,860.0","","0.00%"
"03/10/2012","20,870.0","20,890.0","20,912.5","20,860.0","","0.05%"
"02/10/2012","20,860.0","20,875.0","20,912.5","20,857.5","","-0.02%"
