"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"10/11/2025","26,300.0","26,314.5","26,326.5","26,282.0","","-0.04%"
"09/11/2025","26,310.0","26,310.0","26,310.0","26,310.0","","-0.00%"
"07/11/2025","26,310.0","26,314.5","26,330.0","26,293.0","","-0.02%"
"06/11/2025","26,315.0","26,323.5","26,338.0","26,298.0","","-0.03%"
"05/11/2025","26,322.5","26,319.5","26,345.0","26,302.5","","0.01%"
"04/11/2025","26,320.0","26,316.0","26,341.0","26,302.5","","0.03%"
"03/11/2025","26,312.0","26,306.0","26,326.5","26,275.0","","-0.01%"
"31/10/2025","26,315.0","26,329.5","26,338.5","26,291.5","","-0.06%"
"30/10/2025","26,330.0","26,332.0","26,342.0","26,295.0","","-0.02%"
"29/10/2025","26,336.0","26,329.5","26,339.0","26,305.0","","0.03%"
"28/10/2025","26,328.0","26,302.0","26,338.0","26,287.5","","0.09%"
"27/10/2025","26,305.0","26,302.0","26,345.0","26,276.5","","0.00%"
"24/10/2025","26,305.0","26,334.5","26,346.0","26,291.0","","-0.10%"
"23/10/2025","26,332.0","26,339.5","26,351.5","26,315.0","","-0.06%"
"22/10/2025","26,347.5","26,341.5","26,356.0","26,290.0","","0.02%"
"21/10/2025","26,343.0","26,343.5","26,352.5","26,331.5","","0.00%"
"20/10/2025","26,342.5","26,340.0","26,360.0","26,334.5","","0.00%"
"17/10/2025","26,342.0","26,335.0","26,349.5","26,331.5","","0.03%"
"16/10/2025","26,335.0","26,340.5","26,356.0","26,322.5","","-0.02%"
"15/10/2025","26,340.0","26,355.0","26,359.5","26,322.5","","-0.06%"
"14/10/2025","26,355.5","26,347.5","26,364.0","26,305.0","","0.04%"
"13/10/2025","26,345.0","26,334.5","26,357.5","26,320.0","","0.02%"
"10/10/2025","26,340.0","26,345.0","26,402.5","26,325.0","","-0.03%"
"09/10/2025","26,347.5","26,362.0","26,428.5","26,336.0","","-0.05%"
"08/10/2025","26,360.0","26,357.5","26,373.5","26,342.0","","-0.02%"
"07/10/2025","26,365.0","26,357.5","26,385.0","26,347.5","","0.00%"
"06/10/2025","26,365.0","26,372.5","26,406.5","26,349.0","","-0.06%"
"03/10/2025","26,381.0","26,377.5","26,399.0","26,363.5","","-0.05%"
"02/10/2025","26,395.5","26,412.5","26,425.0","26,369.0","","-0.05%"
"01/10/2025","26,410.0","26,427.5","26,429.0","26,351.0","","-0.06%"
"30/09/2025","26,427.0","26,425.0","26,432.0","26,404.5","","0.02%"
"29/09/2025","26,421.0","26,410.0","26,433.5","26,395.0","","0.04%"
"26/09/2025","26,410.0","26,397.5","26,422.5","26,383.0","","0.02%"
"25/09/2025","26,405.0","26,418.0","26,428.0","26,391.5","","-0.05%"
"24/09/2025","26,419.0","26,415.0","26,432.0","26,365.0","","0.00%"
"23/09/2025","26,420.0","26,414.0","26,436.0","26,370.0","","0.01%"
"22/09/2025","26,417.5","26,385.5","26,428.0","26,360.0","","0.13%"
"19/09/2025","26,382.5","26,384.0","26,405.0","26,362.5","","-0.01%"
"18/09/2025","26,385.0","26,360.0","26,399.0","26,352.5","","0.04%"
"17/09/2025","26,375.0","26,370.5","26,394.5","26,346.0","","-0.03%"
"16/09/2025","26,382.5","26,380.0","26,401.5","26,362.0","","-0.01%"
"15/09/2025","26,385.0","26,387.0","26,402.5","26,362.0","","0.00%"
"12/09/2025","26,385.0","26,389.0","26,412.5","26,370.5","","-0.07%"
"11/09/2025","26,402.5","26,397.5","26,417.5","26,370.0","","0.03%"
"10/09/2025","26,395.0","26,385.0","26,408.5","26,355.5","","0.03%"
"09/09/2025","26,387.5","26,407.0","26,425.0","26,365.0","","-0.10%"
"08/09/2025","26,415.0","26,374.5","26,431.5","26,367.5","","0.06%"
"05/09/2025","26,400.0","26,395.0","26,415.0","26,380.0","","0.04%"
"04/09/2025","26,390.0","26,385.0","26,405.0","26,367.5","","0.01%"
"03/09/2025","26,387.5","26,329.0","26,390.0","26,295.5","","0.16%"
"02/09/2025","26,345.0","26,345.0","26,345.0","26,345.0","","0.00%"
"01/09/2025","26,345.0","26,345.0","26,345.0","26,345.0","","0.00%"
"29/08/2025","26,345.0","26,345.0","26,375.0","26,332.5","","-0.11%"
"28/08/2025","26,375.0","26,356.0","26,382.0","26,325.0","","-0.02%"
"27/08/2025","26,380.0","26,370.0","26,402.5","26,325.0","","0.06%"
"26/08/2025","26,365.0","26,319.0","26,377.5","26,295.5","","0.23%"
"25/08/2025","26,305.0","26,300.0","26,368.0","26,289.0","","-0.17%"
"22/08/2025","26,350.0","26,428.0","26,447.5","26,320.0","","-0.31%"
"21/08/2025","26,432.5","26,400.5","26,457.0","26,328.5","","0.16%"
