"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2013","21,075.0","21,107.5","21,125.0","21,087.5","","-0.02%"
"30/12/2013","21,080.0","21,095.0","21,122.5","21,085.0","","0.05%"
"27/12/2013","21,070.0","21,092.5","21,117.5","21,085.0","","-0.02%"
"26/12/2013","21,075.0","21,095.0","21,117.5","21,085.0","","0.00%"
"25/12/2013","21,075.0","21,092.5","21,117.5","21,085.0","","-0.03%"
"24/12/2013","21,082.0","21,092.5","21,121.0","21,085.0","","-0.04%"
"23/12/2013","21,090.0","21,097.5","21,125.0","21,090.0","","0.02%"
"20/12/2013","21,085.0","21,102.5","21,122.5","21,090.0","","0.00%"
"19/12/2013","21,085.0","21,100.0","21,122.5","21,090.0","","0.00%"
"18/12/2013","21,085.0","21,107.5","21,130.0","21,090.0","","-0.07%"
"17/12/2013","21,100.0","21,107.5","21,130.0","21,092.5","","0.05%"
"16/12/2013","21,090.0","21,110.0","21,127.5","21,092.5","","-0.01%"
"13/12/2013","21,092.0","21,107.5","21,126.0","21,092.5","","0.03%"
"12/12/2013","21,085.0","21,107.5","21,125.0","21,092.5","","-0.02%"
"11/12/2013","21,090.0","21,112.5","21,127.5","21,095.0","","-0.05%"
"10/12/2013","21,100.0","21,117.5","21,130.0","21,095.0","","0.00%"
"09/12/2013","21,100.0","21,140.0","21,152.5","21,100.0","","-0.09%"
"06/12/2013","21,120.0","21,142.5","21,165.0","21,107.5","","0.00%"
"05/12/2013","21,120.0","21,117.5","21,140.0","21,097.5","","0.09%"
"04/12/2013","21,100.0","21,117.5","21,130.0","21,095.0","","0.00%"
"03/12/2013","21,100.0","21,107.5","21,130.0","21,092.5","","0.09%"
"02/12/2013","21,080.0","21,100.0","21,125.0","21,090.0","","-0.05%"
"29/11/2013","21,090.0","21,102.5","21,125.0","21,090.0","","0.00%"
"28/11/2013","21,090.0","21,117.5","21,130.0","21,095.0","","-0.03%"
"27/11/2013","21,097.0","21,117.5","21,130.0","21,095.0","","0.08%"
"26/11/2013","21,080.0","21,102.5","21,123.5","21,090.0","","0.00%"
"25/11/2013","21,080.0","21,097.5","21,122.5","21,087.5","","0.00%"
"22/11/2013","21,080.0","21,097.5","21,123.5","21,085.0","","0.00%"
"21/11/2013","21,080.0","21,097.5","21,120.0","21,085.0","","0.00%"
"20/11/2013","21,080.0","21,097.5","21,122.5","21,085.0","","-0.02%"
"19/11/2013","21,085.0","21,097.5","21,123.5","21,085.0","","0.00%"
"18/11/2013","21,085.0","21,100.0","21,123.5","21,085.0","","0.02%"
"15/11/2013","21,080.0","21,100.0","21,123.5","21,090.0","","-0.05%"
