"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/1998","13,892.0","13,892.0","13,892.0","13,892.0","","0.01%"
"30/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.00%"
"29/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.01%"
"28/12/1998","13,888.0","13,888.0","13,888.0","13,888.0","","0.00%"
"25/12/1998","13,888.0","13,888.0","13,888.0","13,888.0","","0.00%"
"24/12/1998","13,888.0","13,888.0","13,888.0","13,888.0","","-0.01%"
"23/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.00%"
"22/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.01%"
"21/12/1998","13,888.0","13,888.0","13,888.0","13,888.0","","-0.03%"
"18/12/1998","13,892.0","13,892.0","13,892.0","13,892.0","","0.00%"
"17/12/1998","13,892.0","13,892.0","13,892.0","13,892.0","","-0.01%"
"16/12/1998","13,893.0","13,893.0","13,893.0","13,893.0","","0.00%"
"15/12/1998","13,893.0","13,893.0","13,893.0","13,893.0","","0.00%"
"14/12/1998","13,893.0","13,893.0","13,893.0","13,893.0","","0.12%"
"11/12/1998","13,877.0","13,877.0","13,877.0","13,877.0","","0.00%"
"10/12/1998","13,877.0","13,877.0","13,877.0","13,877.0","","0.00%"
"09/12/1998","13,877.0","13,877.0","13,877.0","13,877.0","","-0.11%"
"08/12/1998","13,892.0","13,892.0","13,892.0","13,892.0","","0.00%"
"07/12/1998","13,892.0","13,892.0","13,892.0","13,892.0","","-0.01%"
"04/12/1998","13,893.0","13,893.0","13,893.0","13,893.0","","0.02%"
"03/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.00%"
"02/12/1998","13,890.0","13,890.0","13,890.0","13,890.0","","0.11%"
"01/12/1998","13,875.0","13,875.0","13,875.0","13,875.0","","0.00%"
"30/11/1998","13,875.0","13,875.0","13,875.0","13,875.0","","-0.01%"
"27/11/1998","13,876.0","13,876.0","13,876.0","13,876.0","","0.00%"
"26/11/1998","13,876.0","13,876.0","13,876.0","13,876.0","","0.00%"
"25/11/1998","13,876.0","13,876.0","13,876.0","13,876.0","","-0.01%"
"24/11/1998","13,877.0","13,877.0","13,877.0","13,877.0","","0.00%"
"23/11/1998","13,877.0","13,877.0","13,877.0","13,877.0","","0.00%"
"20/11/1998","13,877.0","13,877.0","13,877.0","13,877.0","","-0.12%"
"19/11/1998","13,894.0","13,894.0","13,894.0","13,894.0","","-0.01%"
"18/11/1998","13,896.0","13,896.0","13,896.0","13,896.0","","0.00%"
"17/11/1998","13,896.0","13,896.0","13,896.0","13,896.0","","0.00%"
"16/11/1998","13,896.0","13,896.0","13,896.0","13,896.0","","0.00%"
"13/11/1998","13,896.0","13,896.0","13,896.0","13,896.0","","-0.02%"
"12/11/1998","13,899.0","13,899.0","13,899.0","13,899.0","","0.00%"
"11/11/1998","13,899.0","13,899.0","13,899.0","13,899.0","","0.00%"
"10/11/1998","13,899.0","13,899.0","13,899.0","13,899.0","","0.14%"
"09/11/1998","13,880.0","13,880.0","13,880.0","13,880.0","","-0.13%"
"06/11/1998","13,898.0","13,898.0","13,898.0","13,898.0","","0.12%"
"05/11/1998","13,882.0","13,882.0","13,882.0","13,882.0","","0.00%"
"04/11/1998","13,882.0","13,882.0","13,882.0","13,882.0","","-0.16%"
"03/11/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"02/11/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"30/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"29/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"28/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"27/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"26/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.00%"
"23/10/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.03%"
"22/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"21/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"20/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"19/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"16/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"15/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"14/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"13/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"12/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"09/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"08/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"07/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"06/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"05/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"02/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"01/10/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"30/09/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"29/09/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"28/09/1998","13,900.0","13,900.0","13,900.0","13,900.0","","0.00%"
"25/09/1998","13,900.0","13,900.0","13,900.0","13,900.0","","-0.04%"
"24/09/1998","13,905.0","13,905.0","13,905.0","13,905.0","","0.00%"
"23/09/1998","13,905.0","13,905.0","13,905.0","13,905.0","","0.00%"
"22/09/1998","13,905.0","13,905.0","13,905.0","13,905.0","","-0.01%"
"21/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"18/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"17/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.56%"
"16/09/1998","13,830.0","13,830.0","13,830.0","13,830.0","","-0.53%"
"15/09/1998","13,904.0","13,904.0","13,904.0","13,904.0","","0.12%"
"14/09/1998","13,887.0","13,887.0","13,887.0","13,887.0","","-0.14%"
"11/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"10/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"09/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"08/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"07/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"04/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"03/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"02/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"01/09/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"31/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"28/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"27/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"26/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"25/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.00%"
"24/08/1998","13,907.0","13,907.0","13,907.0","13,907.0","","0.01%"
"21/08/1998","13,906.0","13,906.0","13,906.0","13,906.0","","0.01%"
"20/08/1998","13,905.0","13,905.0","13,905.0","13,905.0","","0.69%"
