"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2001","15,081.0","15,081.0","15,081.0","15,081.0","","0.01%"
"28/12/2001","15,079.0","15,079.0","15,079.0","15,079.0","","0.02%"
"27/12/2001","15,076.0","15,076.0","15,076.0","15,076.0","","0.01%"
"26/12/2001","15,074.0","15,074.0","15,074.0","15,074.0","","-0.02%"
"25/12/2001","15,077.0","15,077.0","15,077.0","15,077.0","","0.03%"
"24/12/2001","15,072.0","15,072.0","15,072.0","15,072.0","","0.02%"
"21/12/2001","15,069.0","15,069.0","15,069.0","15,069.0","","0.03%"
"20/12/2001","15,064.0","15,064.0","15,064.0","15,064.0","","0.00%"
"19/12/2001","15,064.0","15,064.0","15,064.0","15,064.0","","0.00%"
"18/12/2001","15,064.0","15,064.0","15,064.0","15,064.0","","0.01%"
"17/12/2001","15,062.0","15,062.0","15,062.0","15,062.0","","0.02%"
"14/12/2001","15,059.0","15,059.0","15,059.0","15,059.0","","0.00%"
"13/12/2001","15,059.0","15,059.0","15,059.0","15,059.0","","-0.01%"
"12/12/2001","15,061.0","15,061.0","15,061.0","15,061.0","","0.00%"
"11/12/2001","15,061.0","15,061.0","15,061.0","15,061.0","","0.00%"
"10/12/2001","15,061.0","15,061.0","15,061.0","15,061.0","","-0.02%"
"07/12/2001","15,064.0","15,064.0","15,064.0","15,064.0","","0.00%"
"06/12/2001","15,064.0","15,064.0","15,064.0","15,064.0","","-0.01%"
"05/12/2001","15,066.0","15,066.0","15,066.0","15,066.0","","0.01%"
"04/12/2001","15,065.0","15,065.0","15,065.0","15,065.0","","-0.02%"
"03/12/2001","15,068.0","15,068.0","15,068.0","15,068.0","","0.02%"
"30/11/2001","15,065.0","15,065.0","15,065.0","15,065.0","","0.03%"
"29/11/2001","15,061.0","15,061.0","15,061.0","15,061.0","","0.00%"
"28/11/2001","15,061.0","15,061.0","15,061.0","15,061.0","","0.03%"
"27/11/2001","15,056.0","15,056.0","15,056.0","15,056.0","","-0.02%"
"26/11/2001","15,059.0","15,059.0","15,059.0","15,059.0","","-0.01%"
"23/11/2001","15,061.0","15,061.0","15,061.0","15,061.0","","0.04%"
"22/11/2001","15,055.0","15,055.0","15,055.0","15,055.0","","-0.01%"
"21/11/2001","15,057.0","15,057.0","15,057.0","15,057.0","","0.00%"
"20/11/2001","15,057.0","15,057.0","15,057.0","15,057.0","","0.03%"
"19/11/2001","15,052.0","15,052.0","15,052.0","15,052.0","","-0.01%"
"16/11/2001","15,054.0","15,054.0","15,054.0","15,054.0","","-0.01%"
"15/11/2001","15,056.0","15,056.0","15,056.0","15,056.0","","0.03%"
"14/11/2001","15,051.0","15,051.0","15,051.0","15,051.0","","0.00%"
"13/11/2001","15,051.0","15,051.0","15,051.0","15,051.0","","0.02%"
"12/11/2001","15,048.0","15,048.0","15,048.0","15,048.0","","0.01%"
"09/11/2001","15,046.0","15,046.0","15,046.0","15,046.0","","0.02%"
"08/11/2001","15,043.0","15,043.0","15,043.0","15,043.0","","0.01%"
"07/11/2001","15,041.0","15,041.0","15,041.0","15,041.0","","0.02%"
"06/11/2001","15,038.0","15,038.0","15,038.0","15,038.0","","0.01%"
"05/11/2001","15,037.0","15,037.0","15,037.0","15,037.0","","0.01%"
"02/11/2001","15,035.0","15,035.0","15,035.0","15,035.0","","0.02%"
"01/11/2001","15,032.0","15,032.0","15,032.0","15,032.0","","0.01%"
"31/10/2001","15,030.0","15,030.0","15,030.0","15,030.0","","0.00%"
"30/10/2001","15,030.0","15,030.0","15,030.0","15,030.0","","0.00%"
"29/10/2001","15,030.0","15,030.0","15,030.0","15,030.0","","0.02%"
"26/10/2001","15,027.0","15,027.0","15,027.0","15,027.0","","0.01%"
"25/10/2001","15,025.0","15,025.0","15,025.0","15,025.0","","0.00%"
"24/10/2001","15,025.0","15,025.0","15,025.0","15,025.0","","0.00%"
"23/10/2001","15,025.0","15,025.0","15,025.0","15,025.0","","0.01%"
"22/10/2001","15,024.0","15,024.0","15,024.0","15,024.0","","0.00%"
"19/10/2001","15,024.0","15,024.0","15,024.0","15,024.0","","0.00%"
"18/10/2001","15,024.0","15,024.0","15,024.0","15,024.0","","0.01%"
"17/10/2001","15,023.0","15,023.0","15,023.0","15,023.0","","0.00%"
"16/10/2001","15,023.0","15,023.0","15,023.0","15,023.0","","0.00%"
"15/10/2001","15,023.0","15,023.0","15,023.0","15,023.0","","0.01%"
"12/10/2001","15,021.0","15,021.0","15,021.0","15,021.0","","0.01%"
"11/10/2001","15,020.0","15,020.0","15,020.0","15,020.0","","0.02%"
"10/10/2001","15,017.0","15,017.0","15,017.0","15,017.0","","0.01%"
"09/10/2001","15,015.0","15,015.0","15,015.0","15,015.0","","0.00%"
"08/10/2001","15,015.0","15,015.0","15,015.0","15,015.0","","0.03%"
"05/10/2001","15,010.0","15,010.0","15,010.0","15,010.0","","0.00%"
"04/10/2001","15,010.0","15,010.0","15,010.0","15,010.0","","0.01%"
"03/10/2001","15,008.0","15,008.0","15,008.0","15,008.0","","0.01%"
"02/10/2001","15,006.0","15,006.0","15,006.0","15,006.0","","0.02%"
"01/10/2001","15,003.0","15,003.0","15,003.0","15,003.0","","0.01%"
"28/09/2001","15,001.0","15,001.0","15,001.0","15,001.0","","0.01%"
"27/09/2001","15,000.0","15,000.0","15,000.0","15,000.0","","0.03%"
"26/09/2001","14,996.0","14,996.0","14,996.0","14,996.0","","0.00%"
"25/09/2001","14,996.0","14,996.0","14,996.0","14,996.0","","0.00%"
"24/09/2001","14,996.0","14,996.0","14,996.0","14,996.0","","0.01%"
"21/09/2001","14,995.0","14,995.0","14,995.0","14,995.0","","0.01%"
"20/09/2001","14,994.0","14,994.0","14,994.0","14,994.0","","-0.01%"
"19/09/2001","14,995.0","14,995.0","14,995.0","14,995.0","","0.00%"
"18/09/2001","14,995.0","14,995.0","14,995.0","14,995.0","","-0.01%"
"17/09/2001","14,996.0","14,996.0","14,996.0","14,996.0","","-0.01%"
"14/09/2001","14,998.0","14,998.0","14,998.0","14,998.0","","-0.02%"
"13/09/2001","15,001.0","15,001.0","15,001.0","15,001.0","","-0.01%"
"12/09/2001","15,002.0","15,002.0","15,002.0","15,002.0","","0.01%"
"11/09/2001","15,000.0","15,000.0","15,000.0","15,000.0","","-0.01%"
"10/09/2001","15,001.0","15,001.0","15,001.0","15,001.0","","0.01%"
"07/09/2001","15,000.0","15,000.0","15,000.0","15,000.0","","0.01%"
"06/09/2001","14,998.0","14,998.0","14,998.0","14,998.0","","0.02%"
"05/09/2001","14,995.0","14,995.0","14,995.0","14,995.0","","0.01%"
"04/09/2001","14,994.0","14,994.0","14,994.0","14,994.0","","0.02%"
"03/09/2001","14,991.0","14,991.0","14,991.0","14,991.0","","0.00%"
"31/08/2001","14,991.0","14,991.0","14,991.0","14,991.0","","0.00%"
"30/08/2001","14,991.0","14,991.0","14,991.0","14,991.0","","0.01%"
"29/08/2001","14,989.0","14,989.0","14,989.0","14,989.0","","0.00%"
"28/08/2001","14,989.0","14,989.0","14,989.0","14,989.0","","0.03%"
"27/08/2001","14,985.0","14,985.0","14,985.0","14,985.0","","0.02%"
"24/08/2001","14,982.0","14,982.0","14,982.0","14,982.0","","0.00%"
"23/08/2001","14,982.0","14,982.0","14,982.0","14,982.0","","0.00%"
"22/08/2001","14,982.0","14,982.0","14,982.0","14,982.0","","-0.01%"
"21/08/2001","14,983.0","14,983.0","14,983.0","14,983.0","","-0.03%"
"20/08/2001","14,987.0","14,987.0","14,987.0","14,987.0","","0.00%"
"17/08/2001","14,987.0","14,987.0","14,987.0","14,987.0","","0.00%"
"16/08/2001","14,987.0","14,987.0","14,987.0","14,987.0","","0.02%"
"15/08/2001","14,984.0","14,984.0","14,984.0","14,984.0","","0.03%"
"14/08/2001","14,979.0","14,979.0","14,979.0","14,979.0","","0.03%"
"13/08/2001","14,974.0","14,974.0","14,974.0","14,974.0","","0.00%"
"10/08/2001","14,974.0","14,974.0","14,974.0","14,974.0","","0.04%"
"09/08/2001","14,968.0","14,968.0","14,968.0","14,968.0","","0.01%"
"08/08/2001","14,966.0","14,966.0","14,966.0","14,966.0","","0.05%"
"07/08/2001","14,959.0","14,959.0","14,959.0","14,959.0","","0.00%"
"06/08/2001","14,959.0","14,959.0","14,959.0","14,959.0","","0.04%"
"03/08/2001","14,953.0","14,953.0","14,953.0","14,953.0","","0.03%"
"02/08/2001","14,948.0","14,948.0","14,948.0","14,948.0","","0.05%"
"01/08/2001","14,941.0","14,941.0","14,941.0","14,941.0","","0.00%"
"31/07/2001","14,941.0","14,941.0","14,941.0","14,941.0","","0.02%"
"30/07/2001","14,938.0","14,938.0","14,938.0","14,938.0","","0.03%"
"27/07/2001","14,933.0","14,933.0","14,933.0","14,933.0","","0.03%"
"26/07/2001","14,928.0","14,928.0","14,928.0","14,928.0","","0.03%"
"25/07/2001","14,923.0","14,923.0","14,923.0","14,923.0","","0.05%"
"24/07/2001","14,916.0","14,916.0","14,916.0","14,916.0","","0.01%"
"23/07/2001","14,914.0","14,914.0","14,914.0","14,914.0","","0.03%"
"20/07/2001","14,909.0","14,909.0","14,909.0","14,909.0","","0.07%"
"19/07/2001","14,899.0","14,899.0","14,899.0","14,899.0","","-0.01%"
"18/07/2001","14,901.0","14,901.0","14,901.0","14,901.0","","0.03%"
"17/07/2001","14,896.0","14,896.0","14,896.0","14,896.0","","0.02%"
"16/07/2001","14,893.0","14,893.0","14,893.0","14,893.0","","0.02%"
"13/07/2001","14,890.0","14,890.0","14,890.0","14,890.0","","0.03%"
"12/07/2001","14,885.0","14,885.0","14,885.0","14,885.0","","0.03%"
"11/07/2001","14,880.0","14,880.0","14,880.0","14,880.0","","0.05%"
"10/07/2001","14,873.0","14,873.0","14,873.0","14,873.0","","0.03%"
"09/07/2001","14,868.0","14,868.0","14,868.0","14,868.0","","0.05%"
"06/07/2001","14,861.0","14,861.0","14,861.0","14,861.0","","0.02%"
"05/07/2001","14,858.0","14,858.0","14,858.0","14,858.0","","-0.03%"
"04/07/2001","14,862.0","14,862.0","14,862.0","14,862.0","","0.04%"
"03/07/2001","14,856.0","14,856.0","14,856.0","14,856.0","","0.05%"
"02/07/2001","14,849.0","14,849.0","14,849.0","14,849.0","","0.05%"
"29/06/2001","14,842.0","14,842.0","14,842.0","14,842.0","","0.03%"
"28/06/2001","14,837.0","14,837.0","14,837.0","14,837.0","","0.04%"
"27/06/2001","14,831.0","14,831.0","14,831.0","14,831.0","","0.03%"
"26/06/2001","14,826.0","14,826.0","14,826.0","14,826.0","","0.00%"
"25/06/2001","14,826.0","14,826.0","14,826.0","14,826.0","","0.05%"
"22/06/2001","14,819.0","14,819.0","14,819.0","14,819.0","","0.05%"
"21/06/2001","14,812.0","14,812.0","14,812.0","14,812.0","","0.06%"
